env,seed,cycle,anchor,metric,channel,Gtrain,GholdLR,GholdLR_lo,GholdLR_hi,Gsample,Gsample_lo,Gsample_hi,Gdet,Gdet_lo,Gdet_hi,T,T_lo,T_hi,L,L_lo,L_hi,K,K_lo,K_hi,mean_only,mean_only_lo,mean_only_hi,std_only,std_only_lo,std_only_hi,interaction,interaction_lo,interaction_hi,cost_intercept_sample,cost_intercept_det,inner_cost_over_budget,det_any_event
DiagReachK2,186,12,7,W2,penalty,-1.5380276930846664,0.07193284183340351,-0.11216116096849896,0.26151346377048074,0.10992982238531113,0.00034409241052344477,0.22210296764969822,0.0,0.0,0.0,-1.60996053491807,-1.7995411568551472,-1.4258665321161674,-0.037996980551907616,-0.21363764231599894,0.1344139378432282,0.10992982238531113,0.00034409241052344477,0.22210296764969822,0.05308893322944641,-0.04408719278872013,0.14936586134135724,0.06885264813899994,0.03180909398943186,0.11235084328800438,-0.012011761777102947,-0.024393045343458652,-0.0013796495273709474,,,,0.0
DiagReachK2,186,12,7,W2,cost_0,0.46146970362568973,0.3178551264748098,0.15642733135006542,0.4915262932803916,0.23574724793434143,0.20416715629398824,0.268307763338089,0.3901354670524597,0.3884947463870049,0.39182313680648806,0.14361457715087994,-0.030056589654702117,0.3050423722756242,0.08210787854046836,-0.07907973518852683,0.2571871588659745,-0.1543882191181183,-0.18520022481679915,-0.12190057486295705,0.298448771238327,0.26862354204058647,0.3302162319421767,-0.03754996880888939,-0.05479624522849917,-0.02028935546986759,-0.02515144646167755,-0.031304931640625,-0.02019079700112343,0.21805191040039062,-0.013510704040527344,0.9254336446045257,0.0
DiagReachK2,186,12,7,W2,cost_1,-0.6477138704817398,-0.36989631461014283,-0.5608447684802866,-0.18647714292349052,-0.3737253248691559,-0.40788735896348954,-0.3384861283004284,-0.5327349901199341,-0.5344510555267334,-0.5310993537306785,-0.27781755587159696,-0.4612367275582495,-0.08686910200145319,0.003829010259013055,-0.1914580308330385,0.18255321736055596,0.1590096652507782,0.1246334969997406,0.19423241689801213,-0.37035849690437317,-0.40019858703017236,-0.3389699839055539,-0.007999229244887829,-0.013830126612447202,-0.0019188348203897487,0.004632346332073212,0.002034139423631132,0.00748136983020231,0.48025035858154297,0.06349563598632812,0.6588988750053627,0.0
DiagReachK2,186,18,8,KL,shaped,2.3571897606498444,0.3703094130444457,0.10845924463101667,0.7388715484679953,0.14379578828811646,0.0376898848451674,0.2816650003194809,-0.09865418076515198,-0.099826367944479,-0.09753345567733049,1.9868803476053987,1.6183182121818482,2.2487305160188273,0.22651362475632925,0.023441798650473033,0.5053130551564319,0.24244996905326843,0.13678020127117635,0.3799294017255306,0.15706104040145874,0.05121033983305097,0.2887976966798304,-0.017679253593087196,-0.03206381183117628,-0.0014728577341884532,0.004414059221744537,-0.0014097286388278006,0.009798286063596607,,,,0.0
DiagReachK2,186,18,8,KL,raw,-0.012894373056343358,-0.06227724969442927,-0.11482592615624754,-0.009115584869203509,-0.06142883375287056,-0.07870099525898695,-0.044190271850675346,-0.09865418076515198,-0.099826367944479,-0.09753345567733049,0.04938287663808591,-0.0037787881871399922,0.10193155309990415,-0.0008484159415587111,-0.05678441502964403,0.05492953463918192,0.03722534701228142,0.02027735635638237,0.054282796289771784,-0.06040500849485397,-0.07662530206143855,-0.04470406463369728,0.002555008977651596,-0.003604690544307232,0.008167857583612194,-0.0035788342356681824,-0.005741195846349001,-0.0016836130991578118,,,,0.0
DiagReachK2,186,18,8,KL,penalty,-2.3700841995402127,-0.43258667054956573,-0.7949728280863846,-0.16460007038665017,-0.2052246630191803,-0.34483161866664885,-0.09776684157550335,0.0,0.0,0.0,-1.9374975289906469,-2.2054841291535627,-1.5751113714538296,-0.22736200753038543,-0.5025271490748437,-0.02280589409790445,-0.2052246630191803,-0.34483161866664885,-0.09776684157550335,-0.21746602654457092,-0.3514114633202553,-0.11231749020516885,0.020234251394867897,0.00472487056395039,0.03336752010509371,-0.00799289345741272,-0.013688916619867087,-0.00270227990113199,,,,0.0
DiagReachK2,186,18,8,KL,cost_0,-0.369730146557806,0.019885597570883495,-0.08518252118084899,0.10985310118320309,0.07038644701242447,0.047321053314954044,0.09203463848680257,0.020936045795679092,0.01837427644059062,0.023241253197193144,-0.3896157441286895,-0.47958324774100913,-0.28454762537695705,-0.05050084944154097,-0.14817735229024592,0.0329159031753735,0.04945040121674538,0.02645997367799282,0.07045645322650669,0.08298113197088242,0.05962033858522773,0.10652414094656705,-0.004807355348020792,-0.011168406903743744,0.0002658477285876835,-0.007787327282130718,-0.009457645821385086,-0.006235826411284507,-0.11713218688964844,-0.5345325469970703,0.7515954719929697,0.0
DiagReachK2,186,18,8,KL,cost_1,-0.4322367184536344,-0.2914610044307945,-0.4258406331150895,-0.16127041328237673,-0.25519245862960815,-0.29792976155877116,-0.21503446213901045,-0.48893874883651733,-0.49226777330040933,-0.48599106445908546,-0.14077571402283995,-0.27096630517125775,-0.006396085338545103,-0.036268545801186325,-0.1535500662470219,0.08711021742531726,0.23374629020690918,0.19105677530169488,0.27435805797576907,-0.2752624750137329,-0.31174169629812243,-0.23955709226429464,0.029171088710427284,0.021783854439854623,0.03684590915217995,-0.00910095777362585,-0.011280094552785159,-0.006764584220945835,0.570981502532959,-0.20862674713134766,0.8652454933660447,0.0
DiagReachK2,186,18,8,W2,shaped,2.9292531402640796,0.4780203178417207,0.12876765038142746,0.9836036944644462,0.15099787712097168,0.015620402060449125,0.33042283803224554,-0.15068745613098145,-0.15236481577157973,-0.14923992045223713,2.4512328224223587,1.9456494457996325,2.800485489882652,0.32702244072074904,0.057348501134153455,0.7029759431819884,0.3016853332519531,0.16612747944891454,0.48078994378447526,0.1707771122455597,0.03782936288043857,0.3385876663029193,-0.030797529965639114,-0.051290209498256446,-0.00932687013410032,0.011018294841051102,0.0011288393288850784,0.020728219719603657,,,,0.0
DiagReachK2,186,18,8,W2,raw,-0.04446125644585043,-0.1170628328917036,-0.1918118028923909,-0.042707004168253904,-0.1057465523481369,-0.12728527523577213,-0.0853768227621913,-0.15068745613098145,-0.15236481577157973,-0.14923992045223713,0.07260157644585317,-0.001754252277596562,0.14735054644654044,-0.011316280543566704,-0.09439053526532656,0.06428025624508782,0.04494090378284454,0.023769405856728553,0.06487876828759909,-0.09904777258634567,-0.11828055363148451,-0.08017220422625541,-0.0007333308458328247,-0.009300373401492834,0.007354613021016118,-0.005965430289506912,-0.00918759498745203,-0.0032390943728387357,,,,0.0
DiagReachK2,186,18,8,W2,penalty,-2.973714475448739,-0.5950831622252238,-1.0898134352111037,-0.24203067300768832,-0.2567444443702698,-0.4371720999479294,-0.11765592154115441,0.0,0.0,0.0,-2.378631313223515,-2.731683802441051,-1.8839010402376368,-0.33833871785495406,-0.7110669219277108,-0.06695925264175168,-0.2567444443702698,-0.4371720999479294,-0.11765592154115441,-0.26982489228248596,-0.4458189748227596,-0.13466272689402106,0.030064204707741737,0.007837401190772652,0.047969455458223814,-0.016983799636363983,-0.02685828525573015,-0.0073604559409432314,,,,0.0
DiagReachK2,186,18,8,W2,cost_0,-0.5424730817227437,-0.01696111718688391,-0.15945796751820018,0.10706424018974106,0.05944778025150299,0.02997742285951972,0.08774356339126824,0.02126690000295639,0.01809504218399525,0.02412452585995197,-0.5255119645358598,-0.6495373219124848,-0.38301511420454354,-0.0764088974383869,-0.21191795266183377,0.036386739722266,0.0381808802485466,0.009787213522940874,0.06523933894932264,0.0822729766368866,0.05435458971187472,0.11086480617523194,-0.008653498254716396,-0.01764431335031986,-0.00108687431784347,-0.014171711169183254,-0.016913670022040604,-0.01163851956371218,-0.11713218688964844,-0.5345325469970703,0.7228049827988136,0.0
DiagReachK2,186,18,8,W2,cost_1,-0.6006086192250393,-0.41781332376265,-0.5957483264915849,-0.2411846779421334,-0.3532525300979614,-0.4061774849891663,-0.3028705850243568,-0.6371265649795532,-0.6414468735456467,-0.6333249524235726,-0.18279529546238926,-0.35942394128290583,-0.004860292733454421,-0.06456079366468859,-0.22133178051391378,0.1023802932265474,0.2838740348815918,0.23067954182624817,0.3351587399840355,-0.3776225447654724,-0.4217609204351902,-0.33402515575289726,0.0404413565993309,0.030202935682609677,0.05098578389734029,-0.016071414574980736,-0.01946645015850663,-0.012468205578625203,0.570981502532959,-0.20862674713134766,0.8371835099041438,0.0
DiagReachK2,186,24,9,KL,shaped,0.6585446473182014,0.1010974529085869,-0.17483967304603645,0.4211064478895569,-0.011156043037772179,-0.11983160506933928,0.1085460152477025,-0.10753736644983292,-0.11405776459723711,-0.100446411408484,0.5574471944096144,0.2374381994286444,0.8333843203642378,0.11225349594635908,-0.10080786042620728,0.3741377073020505,0.09638132154941559,-0.009392687119543552,0.21401957571506494,0.044596925377845764,-0.059723328333348036,0.1641105763614176,-0.06077009439468384,-0.0768399277701974,-0.04671796523034573,0.005017131567001343,0.002107607666403055,0.008177082985639567,,,,0.0
DiagReachK2,186,24,9,KL,raw,-0.08780889952536616,-0.1904748019197454,-0.25489938811866053,-0.13345382203245404,-0.14123433828353882,-0.16208897158503532,-0.12159784063696862,-0.10753736644983292,-0.11405776459723711,-0.100446411408484,0.10266590239437923,0.045644922507087876,0.16709048859329437,-0.04924046363620657,-0.11714762294429966,0.013178405030859824,-0.0336969718337059,-0.054655755683779714,-0.012676909007132066,-0.11529505252838135,-0.13459190726280212,-0.09717911835759878,-0.02844274416565895,-0.03333053858950734,-0.02428194098174572,0.002503488212823868,0.001407707203179598,0.0036016494035720813,,,,0.0
DiagReachK2,186,24,9,KL,penalty,-0.7463535749367364,-0.29157226936248803,-0.6489234349624139,0.007139763208371991,-0.1300782859325409,-0.2569888956844807,-0.01848912867717447,0.0,0.0,0.0,-0.45478130557424834,-0.7534933381451085,-0.09743013997432268,-0.16149398342994714,-0.4496375492024357,0.06805510987901034,-0.1300782859325409,-0.2569888956844807,-0.01848912867717447,-0.15989193320274353,-0.2840679943561554,-0.05136037571355702,0.03232729434967041,0.017420221772044896,0.050375947635620824,-0.002513621002435684,-0.00566000253893435,0.0002895847894251344,,,,0.0
DiagReachK2,186,24,9,KL,cost_0,0.11866667895697505,0.026727164169715482,-0.08467596961824106,0.1354543593209047,-0.010709347203373909,-0.04793246490880847,0.02843913119286296,-0.09336335957050323,-0.09555232375860215,-0.09099823590368032,0.09193951478725956,-0.01678768036392968,0.2033426485752161,0.03743651137308939,-0.05883234380304175,0.13972825974503544,0.08265401422977448,0.04445381481200457,0.1225724661722779,-0.004264157265424728,-0.03848956674337387,0.030532517703250033,-0.009357033297419548,-0.017362923314794897,-0.0009284331928938641,0.0029118433594703674,0.0016798589378595353,0.004154929285869002,-0.02283477783203125,-0.1889634132385254,0.8843070716148995,0.0
DiagReachK2,186,24,9,KL,cost_1,-0.6464961436791191,-0.48736132679230254,-0.6337173656608454,-0.3485176276746637,-0.3896447420120239,-0.4075836889445782,-0.37245042622089386,-0.5184856057167053,-0.5199592188000679,-0.5172009333968163,-0.15913481688681658,-0.29797851600445546,-0.012778778018273847,-0.09771658478027861,-0.24663461612288032,0.03954309682531646,0.1288408637046814,0.11107627972960472,0.14602068364620208,-0.3770870268344879,-0.39599335193634033,-0.3579572066664696,-0.016463257372379303,-0.02118308669887483,-0.011462195683270693,0.0039055412635207176,0.0029050161130726336,0.004818453593179583,0.0024657249450683594,-0.48204803466796875,0.7108484362992483,0.0
DiagReachK2,186,24,9,W2,shaped,0.7506902751157937,0.10362430077273617,-0.24749688683233326,0.5072578477615801,-0.04885402321815491,-0.1871544100344181,0.10680649168789387,-0.16935184597969055,-0.17797350734472275,-0.1590727109462023,0.6470659743430575,0.24343242735421272,0.9981871619481268,0.15247832399089106,-0.12835218171556514,0.47253760834594544,0.12049782276153564,-0.017854268103837966,0.272495238482952,0.0267188623547554,-0.10633054990321397,0.17783610559999943,-0.08464375138282776,-0.10595950819551944,-0.06559493560343982,0.0090708676725626,0.004982021450996399,0.013560462929308412,,,,0.0
DiagReachK2,186,24,9,W2,raw,-0.1227865968935015,-0.266916869091431,-0.3509150673769665,-0.19332421665643237,-0.20209825038909912,-0.23008280657231808,-0.17658849582076075,-0.16935184597969055,-0.17797350734472275,-0.1590727109462023,0.14413027219792945,0.07053761976293087,0.22812847048346493,-0.06481861870233185,-0.1494498694684961,0.011786481870671741,-0.03274640440940857,-0.06114763393998146,-0.00579219423234467,-0.16559913754463196,-0.1909992977976799,-0.14227851256728175,-0.03957108035683632,-0.04591989777982235,-0.0341391570866108,0.003071926534175873,0.0014667781069874763,0.004563450720161197,,,,0.0
DiagReachK2,186,24,9,W2,penalty,-0.8734769075468405,-0.3705411904282707,-0.8165530126500546,0.012076349467328194,-0.1532442420721054,-0.31545461118221285,-0.00834767965134235,0.0,0.0,0.0,-0.5029357171185698,-0.8855532570141688,-0.05692389489678633,-0.2172969483561653,-0.587310377487308,0.07660773313279845,-0.1532442420721054,-0.31545461118221285,-0.00834767965134235,-0.19231800734996796,-0.35152576863765717,-0.051729819644242524,0.045072659850120544,0.024827958084642887,0.06882458496838807,-0.005998884793370962,-0.010654780082404613,-0.0017549437470734132,,,,0.0
DiagReachK2,186,24,9,W2,cost_0,0.12965061972043707,0.01824640603539489,-0.11999127170125012,0.16024052986698117,-0.02332715317606926,-0.07422593217343092,0.030523691885173284,-0.11999580264091492,-0.12296465821564198,-0.11674297768622637,0.11140421368504218,-0.030589910146544178,0.24964189142168716,0.04157355921146415,-0.08039439075529534,0.17577124797447022,0.09666864573955536,0.044951454550027845,0.15117928199470043,-0.015272647142410278,-0.06283521633595228,0.03291852325201034,-0.012329122051596642,-0.02299096235074103,-0.0014451791997998995,0.004274614155292511,0.00232587936334312,0.006241647573187946,-0.02283477783203125,-0.1889634132385254,0.8861377284088099,0.0
DiagReachK2,186,24,9,W2,cost_1,-0.8321903572727806,-0.6458070675838684,-0.8260386579796057,-0.471129018027095,-0.5236652493476868,-0.5460556104779244,-0.5014174923300743,-0.7041745185852051,-0.7059924483299256,-0.7025617182254791,-0.18638328968891216,-0.36106133924568556,-0.006151699293174874,-0.12214181823618164,-0.3090471414349163,0.05258050787776579,0.1805092692375183,0.15804866403341294,0.20269359052181243,-0.5097358822822571,-0.5340314105153083,-0.48569227308034896,-0.02009592391550541,-0.026419795211404563,-0.013598964619450277,0.006166563369333744,0.004661429580301047,0.007572336215525865,0.0024657249450683594,-0.48204803466796875,0.6798994007003047,0.0
DiagReachK2,187,0,10,KL,shaped,1.8949288754119742,0.47223500211604036,0.05536570174168264,0.8821348495244371,0.2476249784231186,0.08615410383790731,0.435380195081234,-0.06842665374279022,-0.0701816299930215,-0.06628461591899396,1.4226938732959338,1.012794025887537,1.8395631736702909,0.22461002369292177,-0.13947021565124657,0.5866265057594613,0.3160516321659088,0.1536985866725445,0.5041102305054664,0.1995934396982193,0.05054722931236029,0.37618114948272696,0.03115002252161503,0.0037228279397822917,0.053598582278937094,0.0168815515935421,-0.0037552074529230593,0.041884229145944085,,,,0.0
