env,seed,metric,combo,inner_reward,outer_reward,job,cycle,source,accepted,effective_update,selection_flip,acceptance_flip,actual_score,raw_selection,shaped_selection,reward_key,solver_active,solver_accepted,solver_recovery,actor_reward_target,actor_gain,actor_target_return,critic_shaped_return,Jhat,predicted_cost,seconds
DiagReachK3,180,W2,RS,raw,shaped,development_DiagReachK3_s180_W2_RS,24,old,True,False,False,False,"[9.55607795715332, 9.702878952026367, 8.80132007598877]","[[9.55607795715332, 6.473726272583008, 5.925957202911377, 11.38447380065918], [9.756582260131836, 7.064703941345215, 6.090919494628906, 12.127656936645508], [8.80132007598877, 6.0843353271484375, 4.644941329956055, 9.729276657104492]]","[[9.55607795715332, 6.473726272583008, 5.925957202911377, 11.38447380065918], [9.702878952026367, 7.064703941345215, 6.090919494628906, 12.127656936645508], [8.80132007598877, 6.0843353271484375, 4.644941329956055, 9.729276657104492]]",shaped,True,True,False,raw,0.5168629129601923,8.09273910522461,7.015444278717041,"[5.819098472595215, 5.747538089752197, 10.466639518737793]","[6.171841634798118, 5.605852867168017, 10.705223872455853]",0.5469276905059814
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,0,full_PPO,True,True,False,False,"[2.13088321685791, 4.591607570648193, 6.361283302307129]","[[2.13088321685791, 0.0, 0.24788831174373627, 0.0], [4.591607570648193, 0.42026644945144653, 1.5907975435256958, 1.2896556854248047], [6.361283302307129, 1.891119122505188, 2.628575086593628, 3.7228024005889893]]","[[2.13088321685791, 0.0, 0.24788831174373627, 0.0], [4.591607570648193, 0.42026644945144653, 1.5907975435256958, 1.2896556854248047], [6.361283302307129, 1.891119122505188, 2.628575086593628, 3.7228024005889893]]",raw,True,True,False,shaped,1.2333040713046295,3.8101646900177,3.8101646900177,"[1.2264814376831055, 2.887852191925049, 2.8972878456115723]","[2.039407989208063, 3.993036157151221, 4.6974335227941175]",0.6020383834838867
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,1,full_PPO,True,True,False,False,"[6.427142143249512, 7.436110496520996, 8.397612571716309]","[[6.427142143249512, 2.024001359939575, 2.744678020477295, 3.947922468185425], [7.436110496520996, 3.625998020172119, 3.0072340965270996, 5.787110328674316], [8.397612571716309, 5.393280029296875, 3.991626262664795, 8.440935134887695]]","[[6.427142143249512, 2.024001359939575, 2.744678020477295, 3.947922468185425], [7.436110496520996, 3.625998020172119, 3.0072340965270996, 5.787110328674316], [8.397612571716309, 5.393280029296875, 3.991626262664795, 8.440935134887695]]",raw,True,True,False,shaped,1.046686673134576,5.371879577636719,5.371879577636719,"[2.3469161987304688, 3.286191940307617, 4.3901166915893555]","[2.935523164595007, 3.704954985075437, 5.351707143426823]",0.5598757266998291
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,2,joint_W2,True,True,False,False,"[8.378080368041992, 8.526117324829102, 8.733466148376465]","[[8.378080368041992, 5.591276168823242, 3.972588539123535, 8.624336242675781], [8.526117324829102, 6.2817158699035645, 4.04124641418457, 9.328981399536133], [8.733466148376465, 7.797431945800781, 4.534898281097412, 11.332329750061035]]","[[8.378080368041992, 5.591276168823242, 3.972588539123535, 8.624336242675781], [8.526117324829102, 6.2817158699035645, 4.04124641418457, 9.328981399536133], [8.048110961914062, 7.797431945800781, 4.534898281097412, 11.332329750061035]]",raw,True,True,False,shaped,0.7545662959850447,6.1014251708984375,6.1014251708984375,"[4.495903015136719, 3.8987574577331543, 7.250419616699219]","[5.328160795106577, 3.406809054803914, 7.555279267740314]",0.698930025100708
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,3,old,True,False,False,False,"[8.591862678527832, 8.2699556350708, 8.021331787109375]","[[8.591862678527832, 6.229706764221191, 4.098115921020508, 9.341594696044922], [8.2699556350708, 6.054931163787842, 3.4169461727142334, 8.533578872680664], [8.021331787109375, 4.1840057373046875, 3.768587350845337, 7.021758079528809]]","[[8.591862678527832, 6.229706764221191, 4.098115921020508, 9.341594696044922], [8.2699556350708, 6.054931163787842, 3.4169461727142334, 8.533578872680664], [8.021331787109375, 4.1840057373046875, 3.768587350845337, 7.021758079528809]]",raw,True,True,False,shaped,1.997546794060969,5.367215633392334,5.367215633392334,"[5.148863792419434, 3.335831880569458, 7.150544166564941]","[4.533366561385911, 2.517712580613209, 5.691169382788283]",0.5766055583953857
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,4,joint_W2,True,True,False,False,"[8.536398887634277, 8.59662914276123, 8.736960411071777]","[[8.536398887634277, 6.180357933044434, 4.021276950836182, 9.207021713256836], [8.59662914276123, 6.589650630950928, 4.144557476043701, 9.730904579162598], [8.736960411071777, 7.6281867027282715, 4.472023010253906, 11.091605186462402]]","[[8.536398887634277, 6.180357933044434, 4.021276950836182, 9.207021713256836], [8.59662914276123, 6.589650630950928, 4.144557476043701, 9.730904579162598], [8.236163139343262, 7.6281867027282715, 4.472023010253906, 11.091605186462402]]",raw,True,True,False,shaped,1.1659881928309188,6.001425266265869,6.001425266265869,"[4.533877372741699, 3.9269537925720215, 7.277371406555176]","[3.7669798196145026, 3.3053097587340083, 5.860783979225937]",0.56723952293396
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,5,full_PPO,True,True,False,False,"[8.648048400878906, 8.313425064086914, 8.991022109985352]","[[8.648048400878906, 6.571475982666016, 4.222593307495117, 9.79407024383545], [8.313425064086914, 7.275637626647949, 3.4925384521484375, 9.770774841308594], [8.991022109985352, 5.444563388824463, 5.197815418243408, 9.588447570800781]]","[[8.648048400878906, 6.571475982666016, 4.222593307495117, 9.79407024383545], [8.116540908813477, 7.275637626647949, 3.4925384521484375, 9.770774841308594], [8.991022109985352, 5.444563388824463, 5.197815418243408, 9.588447570800781]]",raw,True,True,False,shaped,0.6039704085692148,6.007938385009766,6.007938385009766,"[5.214888572692871, 4.175436973571777, 8.214569091796875]","[5.315184405856874, 3.800361568639957, 7.902452669274937]",0.5709149837493896
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,6,old,True,False,False,False,"[8.926063537597656, 8.617108345031738, 8.822471618652344]","[[8.926063537597656, 5.520936489105225, 5.096939563751221, 9.576421737670898], [8.617108345031738, 5.198342323303223, 4.338984966278076, 8.523143768310547], [8.822471618652344, 6.187694072723389, 4.229792594909668, 9.417486190795898]]","[[8.926063537597656, 5.520936489105225, 5.096939563751221, 9.576421737670898], [8.617108345031738, 5.198342323303223, 4.338984966278076, 8.523143768310547], [8.822471618652344, 6.187694072723389, 4.229792594909668, 9.417486190795898]]",raw,True,True,False,shaped,2.325148472499508,6.068336009979248,6.068336009979248,"[4.465350151062012, 4.621954917907715, 7.926368713378906]","[3.7717844665964346, 3.8747614978588905, 6.538063471094972]",0.5570380687713623
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,7,old,True,False,False,False,"[8.967510223388672, 8.891714096069336, 8.374872207641602]","[[8.967510223388672, 5.5507378578186035, 5.179305553436279, 9.680514335632324], [8.891714096069336, 5.159604072570801, 4.999242305755615, 9.124696731567383], [8.374872207641602, 5.771051406860352, 3.4809701442718506, 8.252020835876465]]","[[8.967510223388672, 5.5507378578186035, 5.179305553436279, 9.680514335632324], [8.891714096069336, 5.159604072570801, 4.999242305755615, 9.124696731567383], [8.374872207641602, 5.771051406860352, 3.4809701442718506, 8.252020835876465]]",raw,True,True,False,shaped,0.7018353332060185,6.483711242675781,6.483711242675781,"[4.601455211639404, 4.880434989929199, 8.256479263305664]","[4.284444396250292, 4.497469157358236, 7.680798000179308]",0.5378644466400146
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,8,joint_W2,False,False,False,False,"[8.979726791381836, 8.98874282836914, 8.67430305480957]","[[8.979726791381836, 5.396323204040527, 5.157505035400391, 9.513113021850586], [8.98874282836914, 5.026393890380859, 5.7317280769348145, 9.736014366149902], [8.67430305480957, 4.846602916717529, 4.619466781616211, 8.46226692199707]]","[[8.979726791381836, 5.396323204040527, 5.157505035400391, 9.513113021850586], [8.98874282836914, 5.026393890380859, 5.7317280769348145, 9.736014366149902], [8.67430305480957, 4.846602916717529, 4.619466781616211, 8.46226692199707]]",raw,True,True,False,shaped,0.8553680387003446,6.359932899475098,6.359932899475098,"[4.529945373535156, 4.668290138244629, 7.878115177154541]","[4.1553719811169065, 4.918201794523283, 7.883670445936298]",0.5231633186340332
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,9,old,True,False,False,False,"[8.949175834655762, 8.826333999633789, 8.540626525878906]","[[8.949175834655762, 5.555325031280518, 5.225364685058594, 9.732931137084961], [8.826333999633789, 4.988002300262451, 4.92034912109375, 8.83227825164795], [8.540626525878906, 5.231308937072754, 4.193305969238281, 8.41850471496582]]","[[8.949175834655762, 5.555325031280518, 5.225364685058594, 9.732931137084961], [8.826333999633789, 4.988002300262451, 4.92034912109375, 8.83227825164795], [8.540626525878906, 5.231308937072754, 4.193305969238281, 8.41850471496582]]",raw,True,True,False,shaped,2.002335442627065,4.727794170379639,4.727794170379639,"[5.178666114807129, 4.668255805969238, 8.529451370239258]","[4.188306965883898, 4.329956983708273, 7.201454211013075]",0.5799624919891357
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,10,joint_W2,True,True,False,False,"[9.0302734375, 9.044428825378418, 9.69273567199707]","[[9.0302734375, 5.501197814941406, 5.207607269287109, 9.671533584594727], [9.044428825378418, 4.894388198852539, 5.377449989318848, 9.198974609375], [9.69273567199707, 7.035276889801025, 6.569509029388428, 12.483463287353516]]","[[9.0302734375, 5.501197814941406, 5.207607269287109, 9.671533584594727], [9.044428825378418, 4.894388198852539, 5.377449989318848, 9.198974609375], [9.593494415283203, 7.035276889801025, 6.569509029388428, 12.483463287353516]]",raw,True,True,False,shaped,1.0851995503194,6.335157871246338,6.335157871246338,"[4.979758262634277, 4.003305912017822, 7.870042324066162]","[4.9701382566791334, 4.8837909131582045, 8.743757432178791]",0.5356438159942627
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,11,old,True,False,False,False,"[8.997326850891113, 8.889802932739258, 7.937736988067627]","[[8.997326850891113, 4.824742317199707, 5.3445539474487305, 9.070672035217285], [8.889802932739258, 5.696329593658447, 4.805424213409424, 9.468218803405762], [7.937736988067627, 3.6731696128845215, 4.20439338684082, 6.8435797691345215]]","[[8.997326850891113, 4.824742317199707, 5.3445539474487305, 9.070672035217285], [8.889802932739258, 5.696329593658447, 4.805424213409424, 9.468218803405762], [7.937736988067627, 3.6731696128845215, 4.20439338684082, 6.8435797691345215]]",raw,True,True,False,shaped,1.37683262983447,6.592990875244141,6.592990875244141,"[5.331189155578613, 5.241884708404541, 9.345003128051758]","[5.523240008528675, 4.205915655618491, 8.564878812402748]",0.5437817573547363
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,12,joint_W2,True,True,False,False,"[9.002220153808594, 9.257833480834961, 9.04482364654541]","[[9.002220153808594, 5.009787082672119, 5.367772579193115, 9.286952018737793], [9.257833480834961, 6.381213188171387, 5.616194725036621, 10.95890998840332], [9.04482364654541, 5.424887657165527, 5.334264755249023, 9.708850860595703]]","[[9.002220153808594, 5.009787082672119, 5.367772579193115, 9.286952018737793], [9.257833480834961, 6.381213188171387, 5.616194725036621, 10.95890998840332], [9.04482364654541, 5.424887657165527, 5.334264755249023, 9.708850860595703]]",raw,True,True,False,shaped,0.4552434407631777,7.147238731384277,7.147238731384277,"[3.9557716846466064, 4.523866653442383, 7.270440578460693]","[4.635348937806388, 4.647519008465409, 8.14193525088135]",0.5801949501037598
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,13,full_PPO,True,True,False,False,"[9.283278465270996, 9.380294799804688, 9.425320625305176]","[[9.283278465270996, 6.285123825073242, 5.5933356285095215, 10.85801887512207], [9.380294799804688, 6.376168251037598, 5.653762340545654, 11.013484954833984], [9.425320625305176, 5.998468399047852, 6.19681453704834, 11.148212432861328]]","[[9.283278465270996, 6.285123825073242, 5.5933356285095215, 10.85801887512207], [9.380294799804688, 6.376168251037598, 5.653762340545654, 11.013484954833984], [9.425320625305176, 5.998468399047852, 6.19681453704834, 11.148212432861328]]",raw,True,True,False,shaped,0.5717534556026846,7.031815528869629,7.031815528869629,"[5.222489356994629, 4.202744960784912, 8.258033752441406]","[5.191663290581267, 4.610346270612237, 8.658545850195983]",0.5435967445373535
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,14,old,True,False,False,False,"[9.415105819702148, 9.364052772521973, 8.995392799377441]","[[9.415105819702148, 5.932560920715332, 6.193739891052246, 11.060675621032715], [9.364052772521973, 5.377240180969238, 6.219909191131592, 10.503808975219727], [8.995392799377441, 4.456654071807861, 6.266818046569824, 9.55358600616455]]","[[9.415105819702148, 5.932560920715332, 6.193739891052246, 11.060675621032715], [9.364052772521973, 5.377240180969238, 6.219909191131592, 10.503808975219727], [8.995392799377441, 4.456654071807861, 6.266818046569824, 9.55358600616455]]",raw,True,True,False,shaped,1.9849380967723769,6.13088321685791,6.13088321685791,"[4.673698902130127, 5.290059566497803, 8.660313606262207]","[3.042571667941234, 5.562181755666594, 7.247550747814621]",0.5854823589324951
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,15,old,True,False,False,False,"[9.421972274780273, 9.25619125366211, 9.231802940368652]","[[9.421972274780273, 5.981204509735107, 6.21867561340332, 11.143755912780762], [9.25619125366211, 5.205266952514648, 5.616308212280273, 9.773056030273438], [9.231802940368652, 5.768306255340576, 5.458385467529297, 10.19326400756836]]","[[9.421972274780273, 5.981204509735107, 6.21867561340332, 11.143755912780762], [9.25619125366211, 5.205266952514648, 5.616308212280273, 9.773056030273438], [9.231802940368652, 5.768306255340576, 5.458385467529297, 10.19326400756836]]",raw,True,True,False,shaped,1.0353919604836543,7.078210353851318,7.078210353851318,"[5.894398212432861, 5.51062536239624, 10.21200942993164]","[5.433679968570409, 5.072610056145623, 9.296309089761115]",0.5865640640258789
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,16,old,True,False,False,False,"[9.441964149475098, 9.393251419067383, 9.552263259887695]","[[9.441964149475098, 5.9787187576293945, 6.286352157592773, 11.201807022094727], [9.393251419067383, 5.968484878540039, 6.339062213897705, 11.275150299072266], [9.552263259887695, 6.119265556335449, 6.69117546081543, 11.721431732177734]]","[[9.441964149475098, 5.9787187576293945, 6.286352157592773, 11.201807022094727], [9.393251419067383, 5.968484878540039, 6.339062213897705, 11.275150299072266], [9.377010345458984, 6.119265556335449, 6.69117546081543, 11.721431732177734]]",raw,True,True,False,shaped,0.6023070297625683,7.148924350738525,7.148924350738525,"[5.393462181091309, 5.159130096435547, 9.253374099731445]","[5.139631302676992, 5.485719239191916, 9.361466399001689]",0.6089377403259277
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,17,old,True,False,False,False,"[9.430140495300293, 9.325444221496582, 8.496763229370117]","[[9.430140495300293, 5.8810858726501465, 6.199609279632568, 11.022562026977539], [9.325444221496582, 5.773565769195557, 5.753158092498779, 10.522444725036621], [8.496763229370117, 4.846100330352783, 4.076639175415039, 7.993102550506592]]","[[9.430140495300293, 5.8810858726501465, 6.199609279632568, 11.022562026977539], [9.325444221496582, 5.773565769195557, 5.753158092498779, 10.522444725036621], [8.496763229370117, 4.846100330352783, 4.076639175415039, 7.993102550506592]]",raw,True,True,False,shaped,2.271144795595654,6.109960556030273,6.109960556030273,"[5.114368915557861, 5.627600193023682, 9.525178909301758]","[5.295430269990416, 4.997142315867315, 9.199266722265955]",0.6133244037628174
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,18,joint_W2,True,True,False,False,"[9.419928550720215, 9.454402923583984, 8.85580825805664]","[[9.419928550720215, 5.929955959320068, 6.234329700469971, 11.114767074584961], [9.454402923583984, 6.573237419128418, 5.759624481201172, 11.297451972961426], [8.85580825805664, 6.212220668792725, 4.247320175170898, 9.459541320800781]]","[[9.419928550720215, 5.929955959320068, 6.234329700469971, 11.114767074584961], [9.454402923583984, 6.573237419128418, 5.759624481201172, 11.297451972961426], [8.85580825805664, 6.212220668792725, 4.247320175170898, 9.459541320800781]]",raw,True,True,False,shaped,1.9618640664274196,5.852160930633545,5.852160930633545,"[5.525716781616211, 5.659287452697754, 9.99229621887207]","[5.668471658875804, 4.434891616324429, 8.943771630643367]",0.5611791610717773
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,19,old,True,False,False,False,"[9.455395698547363, 9.132669448852539, 8.976330757141113]","[[9.455395698547363, 6.644227981567383, 5.719902992248535, 11.321111679077148], [9.132669448852539, 6.136733055114746, 5.46638822555542, 10.526715278625488], [8.976330757141113, 4.950265407562256, 5.600563049316406, 9.51666259765625]]","[[9.455395698547363, 6.644227981567383, 5.719902992248535, 11.321111679077148], [9.132669448852539, 6.136733055114746, 5.46638822555542, 10.526715278625488], [8.976330757141113, 4.950265407562256, 5.600563049316406, 9.51666259765625]]",raw,True,True,False,shaped,1.3377803962986436,6.8939056396484375,6.8939056396484375,"[6.05681037902832, 5.264920234680176, 10.191492080688477]","[5.564269116294634, 5.357231902306711, 9.724909608372867]",0.548330545425415
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,20,joint_W2,False,False,False,False,"[9.390951156616211, 9.463716506958008, 8.701284408569336]","[[9.390951156616211, 6.76406192779541, 5.781018257141113, 11.49893856048584], [9.463716506958008, 6.022768497467041, 6.09702205657959, 11.072011947631836], [8.701284408569336, 6.470568656921387, 3.7853922843933105, 9.223520278930664]]","[[9.390951156616211, 6.76406192779541, 5.781018257141113, 11.49893856048584], [9.463716506958008, 6.022768497467041, 6.09702205657959, 11.072011947631836], [8.701284408569336, 6.470568656921387, 3.7853922843933105, 9.223520278930664]]",raw,True,True,False,shaped,0.6324195103208465,6.773770332336426,6.773770332336426,"[5.098940372467041, 5.205901145935059, 9.149232864379883]","[4.774114512082092, 5.576319714405642, 9.184008108226832]",0.5739264488220215
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,21,old,True,False,False,False,"[9.463861465454102, 9.394758224487305, 8.675167083740234]","[[9.463861465454102, 6.506746292114258, 5.748583793640137, 11.224567413330078], [9.394758224487305, 6.205595970153809, 5.44715690612793, 10.652752876281738], [8.675167083740234, 4.826055526733398, 5.099288463592529, 8.906005859375]]","[[9.463861465454102, 6.506746292114258, 5.748583793640137, 11.224567413330078], [9.394758224487305, 6.205595970153809, 5.44715690612793, 10.652752876281738], [8.675167083740234, 4.826055526733398, 5.099288463592529, 8.906005859375]]",raw,True,True,False,shaped,0.9996943589676359,6.62589168548584,6.62589168548584,"[6.017346382141113, 4.441461086273193, 9.326416015625]","[4.835436996716842, 3.867709960860879, 7.6950028774854]",0.5796613693237305
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,22,old,True,False,False,False,"[9.422941207885742, 9.680375099182129, 9.74148178100586]","[[9.422941207885742, 6.721711158752441, 5.688299655914307, 11.372110366821289], [9.680375099182129, 6.356579303741455, 6.43674373626709, 11.739598274230957], [9.74148178100586, 7.085948467254639, 6.416211128234863, 12.420929908752441]]","[[9.422941207885742, 6.721711158752441, 5.688299655914307, 11.372110366821289], [9.675082206726074, 6.356579303741455, 6.43674373626709, 11.739598274230957], [9.66115665435791, 7.085948467254639, 6.416211128234863, 12.420929908752441]]",raw,True,True,False,shaped,0.7537124604953004,7.089053153991699,7.089053153991699,"[5.3252410888671875, 4.4188127517700195, 8.660873413085938]","[5.317449277099914, 4.646622900435317, 8.845491196554459]",0.5277156829833984
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,23,full_PPO,True,True,False,False,"[9.429341316223145, 9.258655548095703, 9.491145133972168]","[[9.429341316223145, 6.567187309265137, 5.692839622497559, 11.218746185302734], [9.258655548095703, 5.942385673522949, 5.5206990242004395, 10.408082008361816], [9.491145133972168, 6.299208641052246, 6.053922653198242, 11.283441543579102]]","[[9.429341316223145, 6.567187309265137, 5.692839622497559, 11.218746185302734], [9.258655548095703, 5.942385673522949, 5.5206990242004395, 10.408082008361816], [9.491145133972168, 6.299208641052246, 6.053922653198242, 11.283441543579102]]",raw,True,True,False,shaped,1.2693529808284825,6.560860633850098,6.560860633850098,"[5.9797868728637695, 5.050626277923584, 9.928434371948242]","[5.479944367049934, 4.692849513575935, 9.065479356130187]",0.5732288360595703
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,24,old,True,False,False,False,"[9.511344909667969, 9.36982250213623, 9.902198791503906]","[[9.511344909667969, 6.294055461883545, 6.109472274780273, 11.338724136352539], [9.36982250213623, 5.92936372756958, 6.507516384124756, 11.393049240112305], [9.902198791503906, 7.0673112869262695, 6.6768927574157715, 12.65443229675293]]","[[9.511344909667969, 6.294055461883545, 6.109472274780273, 11.338724136352539], [9.351916313171387, 5.92936372756958, 6.507516384124756, 11.393049240112305], [9.623159408569336, 7.0673112869262695, 6.6768927574157715, 12.65443229675293]]",raw,True,True,False,shaped,0.5278976175170668,7.424342155456543,7.424342155456543,"[5.561214447021484, 4.740460395812988, 9.117243766784668]","[5.690408686646861, 5.094649471290033, 9.594501968277385]",0.5554237365722656
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,0,full_PPO,True,True,False,False,"[2.13088321685791, 4.591607570648193, 6.361283302307129]","[[2.13088321685791, 0.0, 0.24788831174373627, 0.0], [4.591607570648193, 0.42026644945144653, 1.5907975435256958, 1.2896556854248047], [6.361283302307129, 1.891119122505188, 2.628575086593628, 3.7228024005889893]]","[[2.13088321685791, 0.0, 0.24788831174373627, 0.0], [4.591607570648193, 0.42026644945144653, 1.5907975435256958, 1.2896556854248047], [6.361283302307129, 1.891119122505188, 2.628575086593628, 3.7228024005889893]]",shaped,True,True,False,shaped,1.2333040713046295,3.8101646900177,3.8101646900177,"[1.2264814376831055, 2.887852191925049, 2.8972878456115723]","[2.039407989208063, 3.993036157151221, 4.6974335227941175]",0.921905517578125
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,1,full_PPO,True,True,False,False,"[6.427142143249512, 7.436110496520996, 8.397612571716309]","[[6.427142143249512, 2.024001359939575, 2.744678020477295, 3.947922468185425], [7.436110496520996, 3.625998020172119, 3.0072340965270996, 5.787110328674316], [8.397612571716309, 5.393280029296875, 3.991626262664795, 8.440935134887695]]","[[6.427142143249512, 2.024001359939575, 2.744678020477295, 3.947922468185425], [7.436110496520996, 3.625998020172119, 3.0072340965270996, 5.787110328674316], [8.397612571716309, 5.393280029296875, 3.991626262664795, 8.440935134887695]]",shaped,True,True,False,shaped,1.046686673134576,5.371879577636719,5.371879577636719,"[2.3469161987304688, 3.286191940307617, 4.3901166915893555]","[2.935523164595007, 3.704954985075437, 5.351707143426823]",0.6569681167602539
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,2,joint_W2,True,True,False,False,"[8.378080368041992, 8.526117324829102, 8.048110961914062]","[[8.378080368041992, 5.591276168823242, 3.972588539123535, 8.624336242675781], [8.526117324829102, 6.2817158699035645, 4.04124641418457, 9.328981399536133], [8.733466148376465, 7.797431945800781, 4.534898281097412, 11.332329750061035]]","[[8.378080368041992, 5.591276168823242, 3.972588539123535, 8.624336242675781], [8.526117324829102, 6.2817158699035645, 4.04124641418457, 9.328981399536133], [8.048110961914062, 7.797431945800781, 4.534898281097412, 11.332329750061035]]",shaped,True,True,False,shaped,0.7545662959850447,6.1014251708984375,6.1014251708984375,"[4.495903015136719, 3.8987574577331543, 7.250419616699219]","[5.328160795106577, 3.406809054803914, 7.555279267740314]",0.9247679710388184
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,3,old,True,False,False,False,"[8.591862678527832, 8.2699556350708, 8.021331787109375]","[[8.591862678527832, 6.229706764221191, 4.098115921020508, 9.341594696044922], [8.2699556350708, 6.054931163787842, 3.4169461727142334, 8.533578872680664], [8.021331787109375, 4.1840057373046875, 3.768587350845337, 7.021758079528809]]","[[8.591862678527832, 6.229706764221191, 4.098115921020508, 9.341594696044922], [8.2699556350708, 6.054931163787842, 3.4169461727142334, 8.533578872680664], [8.021331787109375, 4.1840057373046875, 3.768587350845337, 7.021758079528809]]",shaped,True,True,False,shaped,1.997546794060969,5.367215633392334,5.367215633392334,"[5.148863792419434, 3.335831880569458, 7.150544166564941]","[4.533366561385911, 2.517712580613209, 5.691169382788283]",0.5871961116790771
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,4,joint_W2,True,True,False,False,"[8.536398887634277, 8.59662914276123, 8.236163139343262]","[[8.536398887634277, 6.180357933044434, 4.021276950836182, 9.207021713256836], [8.59662914276123, 6.589650630950928, 4.144557476043701, 9.730904579162598], [8.736960411071777, 7.6281867027282715, 4.472023010253906, 11.091605186462402]]","[[8.536398887634277, 6.180357933044434, 4.021276950836182, 9.207021713256836], [8.59662914276123, 6.589650630950928, 4.144557476043701, 9.730904579162598], [8.236163139343262, 7.6281867027282715, 4.472023010253906, 11.091605186462402]]",shaped,True,True,False,shaped,1.1659881928309188,6.001425266265869,6.001425266265869,"[4.533877372741699, 3.9269537925720215, 7.277371406555176]","[3.7669798196145026, 3.3053097587340083, 5.860783979225937]",0.909379243850708
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,5,full_PPO,True,True,False,False,"[8.648048400878906, 8.116540908813477, 8.991022109985352]","[[8.648048400878906, 6.571475982666016, 4.222593307495117, 9.79407024383545], [8.313425064086914, 7.275637626647949, 3.4925384521484375, 9.770774841308594], [8.991022109985352, 5.444563388824463, 5.197815418243408, 9.588447570800781]]","[[8.648048400878906, 6.571475982666016, 4.222593307495117, 9.79407024383545], [8.116540908813477, 7.275637626647949, 3.4925384521484375, 9.770774841308594], [8.991022109985352, 5.444563388824463, 5.197815418243408, 9.588447570800781]]",shaped,True,True,False,shaped,0.6039704085692148,6.007938385009766,6.007938385009766,"[5.214888572692871, 4.175436973571777, 8.214569091796875]","[5.315184405856874, 3.800361568639957, 7.902452669274937]",0.9868252277374268
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,6,old,True,False,False,False,"[8.926063537597656, 8.617108345031738, 8.822471618652344]","[[8.926063537597656, 5.520936489105225, 5.096939563751221, 9.576421737670898], [8.617108345031738, 5.198342323303223, 4.338984966278076, 8.523143768310547], [8.822471618652344, 6.187694072723389, 4.229792594909668, 9.417486190795898]]","[[8.926063537597656, 5.520936489105225, 5.096939563751221, 9.576421737670898], [8.617108345031738, 5.198342323303223, 4.338984966278076, 8.523143768310547], [8.822471618652344, 6.187694072723389, 4.229792594909668, 9.417486190795898]]",shaped,True,True,False,shaped,2.325148472499508,6.068336009979248,6.068336009979248,"[4.465350151062012, 4.621954917907715, 7.926368713378906]","[3.7717844665964346, 3.8747614978588905, 6.538063471094972]",0.5592238903045654
