env,seed,cycle,anchor,kernel,raw_reward,shaped_reward,penalty,joint,success,any_event,cost_mean,event,excess
DiagReachK3,187,6,26,sample_timeW2,6.857119558561135,6.116766039929826,0.7403535186313093,0.3125,0.359375,0.25,"[4.937021472025663, 3.9810603270307183, 7.636333734728396]","[0.171875, 0.09375, 0.0625]","[0.04112234605210169, 0.010089179644217856, 0.007172161340713499]"
DiagReachK3,187,6,26,sample_cfKL,6.801039326737737,6.211513701628064,0.5895256251096725,0.28125,0.328125,0.25,"[4.858346268068999, 3.8041056022047997, 7.394139131531119]","[0.171875, 0.078125, 0.0625]","[0.03609330313546316, 0.006995511742738578, 0.005232785940170289]"
DiagReachK3,187,6,26,sample_cfW2,6.685263263319712,6.048080672302376,0.6371825910173357,0.328125,0.34375,0.21875,"[4.6975939609110355, 3.848585168365389, 7.280927850864828]","[0.140625, 0.078125, 0.0625]","[0.03580473789146968, 0.010505213187291071, 0.006414430141448976]"
DiagReachK3,187,6,26,det_old,9.14200016898685,9.14200016898685,0.0,1.0,1.0,0.0,"[6.141984701156616, 5.750466652214527, 10.837111160159111]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,187,6,26,det_timeKL,8.483559725759552,8.483559725759552,0.0,1.0,1.0,0.0,"[5.569523818790913, 4.311456963419914, 8.854946970939636]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,187,6,26,det_timeW2,8.738439140684932,8.738439140684932,0.0,1.0,1.0,0.0,"[5.8255234360694885, 4.632643990218639, 9.425049558281898]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,187,6,26,det_cfKL,8.617007823758104,8.617007823758104,0.0,1.0,1.0,0.0,"[5.4949208572506905, 4.283000960946083, 8.772377923130989]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,187,6,26,det_cfW2,8.586925840142067,8.586925840142067,0.0,1.0,1.0,0.0,"[5.241434060037136, 4.593990080058575, 8.811513036489487]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,187,18,28,sample_old,7.292303475182416,5.757766030359925,1.5345374448224902,0.296875,0.421875,0.40625,"[5.303206704556942, 4.873844418674707, 8.998230651021004]","[0.265625, 0.1875, 0.125]","[0.05108919952596937, 0.040341783028382525, 0.02519660711288452]"
DiagReachK3,187,18,28,sample_timeKL,7.225592371221774,6.164171017851823,1.0614213533699512,0.375,0.453125,0.296875,"[5.0820035226643085, 4.7124165166169405, 8.634309586137533]","[0.171875, 0.171875, 0.09375]","[0.03861803667885917, 0.029676416745552648, 0.01626519441604614]"
DiagReachK3,187,18,28,sample_timeW2,7.213130955847305,6.229281634355289,0.9838493214920163,0.375,0.453125,0.296875,"[5.03366644307971, 4.677907444536686, 8.556356251239777]","[0.171875, 0.171875, 0.09375]","[0.035935960710048676, 0.02793341760451977, 0.014930738210678102]"
DiagReachK3,187,18,28,sample_cfKL,7.06821396903174,5.9565967014342736,1.1116172675974667,0.359375,0.390625,0.28125,"[4.8211171720176935, 4.715848486870527, 8.340557631105185]","[0.15625, 0.171875, 0.09375]","[0.03499179546322141, 0.03304732992098881, 0.017424786090850825]"
DiagReachK3,187,18,28,sample_cfW2,7.0809152562083,5.957369176010161,1.123546080198139,0.359375,0.40625,0.296875,"[4.843361105769873, 4.72878997027874, 8.376956097781658]","[0.171875, 0.171875, 0.09375]","[0.035262819911752424, 0.03333611098619607, 0.017628864049911496]"
