job,env,seed,metric,estimator,cycle,selected_source,accepted,effective_update,middle_solver_accepted,middle_distance_active,recovery,reward_gain,reward_advantage_std,reward_advantage_mean,Jhat,predicted_cost,cost_advantage_std,baseline_seconds,solver_seconds,raw_KL,raw_W2
development_DiagReachK2_s186_W2_cf_state,DiagReachK2,186,W2,cf_state,16,old,True,False,True,True,False,1.5505299083995763,2.4478498463476464,-0.004914843086398691,"[4.8151068687438965, 4.642806053161621]","[3.8764475051980654, 4.094393884728745]","[2.1890577085989853, 1.5041292139175684]",0.004234250634908676,0.40996360778808594,0.01168470914577882,0.019700610727402857
development_DiagReachK2_s186_W2_cf_state,DiagReachK2,186,W2,cf_state,17,old,True,False,True,True,False,1.4800570373527058,2.8839338275224886,-0.04632603856663129,"[5.203537464141846, 4.6304426193237305]","[4.1092939296700175, 3.4921401781895822]","[1.7899500474507584, 1.680639283004668]",0.0043097566813230515,0.4196295738220215,0.012787021377060627,0.019700609368586565
development_DiagReachK2_s186_W2_cf_state,DiagReachK2,186,W2,cf_state,18,old,True,False,True,True,False,2.4169501040833063,2.941034827051118,-0.02163446976004655,"[5.515193462371826, 4.209574222564697]","[4.78278750290497, 4.53891849091578]","[1.3573837629715737, 1.528016796329987]",0.00467346515506506,0.4367954730987549,0.010071751913170064,0.019700605067163906
development_DiagReachK2_s186_W2_cf_state,DiagReachK2,186,W2,cf_state,19,old,True,False,True,True,False,0.49998130358864445,1.0224783258656582,-0.021772003708983953,"[5.083257675170898, 4.183441638946533]","[5.187788957785359, 4.253328979715639]","[1.2773715434345292, 1.4820184522536108]",0.006348990835249424,0.4208183288574219,0.017358932974386697,0.01970060778072475
development_DiagReachK2_s186_W2_cf_state,DiagReachK2,186,W2,cf_state,20,old,True,False,True,True,False,0.590697686892417,1.2481428837171138,-0.02644359065872682,"[5.073930263519287, 4.734103202819824]","[4.721666408831032, 5.181054795603719]","[1.1830275218010555, 1.176674602340036]",0.004429072141647339,0.413649320602417,0.013382004172725765,0.019700613956961377
development_DiagReachK2_s186_W2_cf_state,DiagReachK2,186,W2,cf_state,21,old,True,False,True,True,False,0.7581045895276676,1.2062596841799902,-0.06032855128384519,"[4.666531085968018, 5.1073737144470215]","[4.841491783455104, 4.594254349084453]","[1.5354980956254103, 1.4391695154427329]",0.004447935149073601,0.4629824161529541,0.011399237239277278,0.019700608969882617
development_DiagReachK2_s186_W2_cf_state,DiagReachK2,186,W2,cf_state,22,old,True,False,True,True,False,1.6946423426465844,2.5292837888710453,-0.09456591702859264,"[5.145089149475098, 4.220736980438232]","[3.7674855202786808, 4.181672030088934]","[1.9815003580848034, 0.9413893636458056]",0.005598832853138447,0.42127370834350586,0.009735296443163203,0.019700602365617846
development_DiagReachK2_s186_W2_cf_state,DiagReachK2,186,W2,cf_state,23,old,True,False,True,True,False,1.4886202595328881,1.84680865572432,-0.11606155159918119,"[4.691451549530029, 4.567689895629883]","[5.437242264470056, 4.855815770940415]","[1.6155755009772474, 1.5148982960467685]",0.00475838128477335,0.4521195888519287,0.014782630776620453,0.019700609631992185
development_DiagReachK2_s186_W2_cf_state,DiagReachK2,186,W2,cf_state,24,old,True,False,True,True,False,1.9458737312163508,2.4129881613750412,-0.05045525743803741,"[4.696829795837402, 4.610493183135986]","[4.394160460755053, 3.815116131433715]","[2.0039838753824943, 1.7589119516350156]",0.004268992692232132,0.39250993728637695,0.018603449253288565,0.019700607127273253
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,0,joint_W2,True,True,True,True,False,1.0736967317726116,2.724620272865301,2.8172507882118225e-08,"[3.9224324226379395, 1.9191131591796875]","[3.626044313133343, 2.6163141478881373]","[1.8225246319374, 1.8274829017058296]",0.0,0.37168145179748535,0.010133439499922015,0.019700609896842084
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,1,full_PPO,True,True,True,True,False,1.8478399222577935,3.3754703123622853,-2.0073881993691127e-08,"[4.590684413909912, 1.3126627206802368]","[3.223071440359768, 1.3812602949141948]","[2.438313148756137, 1.3134785087942795]",0.0,0.4152646064758301,0.010521914315955977,0.019700610839661604
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,2,joint_W2,True,True,True,True,False,1.1488152139994479,2.1626726185912544,-6.853175970415274e-08,"[3.7855286598205566, 1.6609621047973633]","[4.583338631976379, 1.602108183295735]","[2.3432253237689573, 1.1990066861620519]",0.0,0.36605143547058105,0.011273898259432204,0.019700608311188233
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,3,joint_W2,True,True,True,True,False,1.5436670136881352,2.9195958808225497,7.566995918750763e-09,"[4.525636672973633, 2.2290806770324707]","[4.949881371623588, 1.687972201026274]","[2.3932466193684983, 1.6990734005893375]",0.0,0.352435827255249,0.010014613530170446,0.01970060702379816
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,4,full_PPO,True,True,True,True,False,1.5589629309449333,3.40026100921466,7.018873778482278e-10,"[4.897385120391846, 2.636955738067627]","[4.341486513159342, 3.4735625066892943]","[2.119158356646343, 1.5132083609644968]",0.0,0.3643970489501953,0.010422453541057456,0.01970061047384449
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,5,full_PPO,True,True,True,True,False,1.4123766324237723,1.5508802607757661,6.852981944878896e-09,"[4.196173667907715, 2.411386013031006]","[5.275927035757522, 1.918756463048819]","[1.6568167027372416, 1.326644249380238]",0.0,0.3853607177734375,0.012564663226166629,0.019700604516701924
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,6,joint_W2,False,False,True,True,False,0.6405151110755204,1.205275136801788,-4.6608814348777136e-08,"[4.861689567565918, 3.4275424480438232]","[5.282690335350102, 3.839723771703444]","[1.1914798294569509, 1.3150136802586878]",0.0,0.3667161464691162,0.014089678203078024,0.019700611764713025
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,7,old,True,False,True,True,False,1.7791520858278809,3.5139799490233155,-4.475004971027374e-08,"[5.112049102783203, 3.3996853828430176]","[3.781825818992123, 3.4236588481608266]","[1.8778174961517422, 1.2968948237735947]",0.0,0.38436317443847656,0.01310248078005344,0.01970061255755331
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,8,full_PPO,True,True,True,True,False,1.5694524593865027,2.734512564246499,3.5295912918324275e-08,"[4.882529258728027, 3.6763672828674316]","[4.145162991496182, 3.67042821988631]","[1.1974150128811814, 1.5959854918977638]",0.0,0.3834528923034668,0.010498220648264413,0.019700614519668518
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,9,old,True,False,True,True,False,0.5627436023400234,1.0696456863206236,-5.481221402684847e-08,"[4.176150798797607, 4.434609413146973]","[4.868594226098194, 4.337550705354827]","[1.3264374985652798, 1.4254587172708533]",0.0,0.38987183570861816,0.012769498462641547,0.019700606658465503
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,10,joint_W2,True,True,True,True,False,0.5562543743570707,0.9252178626711854,-3.968986372152964e-08,"[3.7815871238708496, 3.3446707725524902]","[4.780426883406337, 3.723775859874044]","[1.3132596645333419, 1.2768248586914026]",0.0,0.37389421463012695,0.01787989308186092,0.01970061173379785
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,11,old,True,False,True,True,False,0.9163662645778412,2.32548561924479,-3.8847792893648146e-08,"[5.058259010314941, 4.148404121398926]","[4.905306474644207, 3.8659199329525276]","[1.1419716026069424, 1.3818991348041156]",0.0,0.3822338581085205,0.016034016826096835,0.019700605768218717
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,12,old,True,False,True,True,False,2.131317066351195,2.4803658262870276,-5.684948215881983e-08,"[5.445620059967041, 3.428863048553467]","[4.353664386607558, 2.9759459797197456]","[1.5466448024244397, 1.5962556133968144]",0.0,0.39530205726623535,0.016239502521459385,0.019700596852092505
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,13,old,True,False,True,True,False,1.3000010563873936,2.149792040772034,4.6012185824414095e-08,"[5.058075904846191, 3.8199124336242676]","[4.648815844759781, 3.6294654762582748]","[1.2210245362005416, 1.035416825962822]",0.0,0.4409646987915039,0.016732951762774725,0.01970060524508723
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,14,old,True,False,True,True,False,1.1123784082188986,1.6603998879421278,4.0607604508598645e-08,"[5.564652442932129, 3.853421449661255]","[5.540683349562114, 4.146291456648151]","[1.1580023829693795, 1.066994731015509]",0.0,0.4080929756164551,0.014367350597158272,0.019700602981407144
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,15,full_PPO,True,True,True,True,False,0.8445612441923691,2.3041970939313363,1.6540676976243656e-08,"[5.294814109802246, 4.256035804748535]","[5.196586859058139, 2.9093738718601836]","[1.4569157862493591, 1.8137882441263735]",0.0,0.3769693374633789,0.013953860590275025,0.019700608883928585
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,16,old,True,False,True,True,False,1.7660139443389227,2.4784120652436084,-1.2087790916363398e-08,"[4.988154411315918, 4.540673732757568]","[3.7693524998049486, 3.910824170887594]","[1.6280879803049177, 1.3452897282978782]",0.0,0.39850902557373047,0.016812559029234272,0.019700605149501598
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,17,old,True,False,True,True,False,2.252094182738041,2.8142246005892035,-8.156833549340566e-08,"[5.37836217880249, 4.4914069175720215]","[4.258161192681858, 3.319435812044078]","[1.253127063620925, 1.3834305499484383]",0.0,0.3891918659210205,0.015974943331770537,0.01970060914555645
development_DiagReachK2_s186_W2_time_loo,DiagReachK2,186,W2,time_loo,18,old,True,False,True,True,False,1.1273809406730049,1.9264775736647022,-2.373902437587579e-08,"[5.4608073234558105, 4.059080123901367]","[4.979257356378219, 3.0001532994687694]","[0.8478708618787596, 1.3923754353144222]",0.0,0.4041099548339844,0.020837089507458596,0.01970060437864901
