env,seed,metric,combo,inner_reward,outer_reward,job,cycle,steps,phase,episodes,raw_reward,shaped_reward,penalty,joint,any_event,cost_mean,event,excess
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,13,6720,selection,12,9.093822228873615,9.093822228873615,0.0,1.0,0.0,"[5.740866978963216, 5.993608792622884, 10.716073671976725]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,13,6720,acceptance,8,9.361668736836872,9.361668736836872,0.0,1.0,0.0,"[6.312348008155823, 6.105743646621704, 11.380977153778076]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,14,7200,exploration,20,7.532041077847825,6.103044991727221,1.4289960861206055,0.2,0.5,"[5.385397684574127, 5.191367679834366, 9.440741726756096]","[0.3, 0.3, 0.25]","[0.03660233701978409, 0.048946028489332924, 0.025662227630615243]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,14,7200,selection,12,9.377116345338193,9.32076072491424,0.056355620423952736,0.6666666666666666,0.3333333333333333,"[6.432470281918843, 5.958162347475688, 11.328443765640259]","[0.3333333333333333, 0.0, 0.0]","[0.010469771566845124, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,14,7200,acceptance,8,9.436804205388762,9.436804205388762,0.0,1.0,0.0,"[6.458802700042725, 6.233053088188171, 11.641813039779663]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,15,7680,exploration,20,8.25744627601176,4.983301701011952,3.2741445749998093,0.1,0.7,"[7.004577374458313, 5.503155183792114, 11.376631736755371]","[0.6, 0.3, 0.3]","[0.0982078960963658, 0.07678193679222693, 0.05475959777832031]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,15,7680,selection,12,9.019857123063412,9.019857123063412,0.0,1.0,0.0,"[5.963487466176351, 5.4034403165181475, 10.34041428565979]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,15,7680,acceptance,8,9.372809177570161,9.372809177570161,0.0,1.0,0.0,"[6.413243770599365, 6.183727145195007, 11.542785167694092]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,16,8160,exploration,20,7.957703614461496,7.27795811914213,0.6797454953193665,0.35,0.4,"[5.983743834495544, 5.257432401180267, 10.154469513893128]","[0.3, 0.15, 0.15]","[0.025651880672999793, 0.017660742539625896, 0.010122924804687494]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,16,8160,selection,12,9.325428500265115,9.325428500265115,0.0,1.0,0.0,"[6.439074198404948, 6.257060607274373, 11.630043427149454]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,16,8160,acceptance,8,9.398163263754395,9.398163263754395,0.0,1.0,0.0,"[6.477683126926422, 6.200074791908264, 11.61445939540863]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,17,8640,exploration,20,7.870173096156213,5.998668312525842,1.871504783630371,0.2,0.6,"[6.257387161254883, 5.552684047818184, 10.546828591823578]","[0.35, 0.4, 0.3]","[0.043691277503967285, 0.0776363336122953, 0.03308206939697267]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,17,8640,selection,12,9.236875331431898,9.236875331431898,0.0,1.0,0.0,"[6.630719502766927, 5.625226895014445, 11.157685041427612]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,17,8640,acceptance,8,9.48720936026657,9.48720936026657,0.0,1.0,0.0,"[6.792704105377197, 6.214347839355469, 11.913483619689941]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,18,9120,exploration,20,7.85129745926817,6.666345602535803,1.1849518567323685,0.15,0.4,"[6.035110318660736, 5.029648762941361, 9.785814225673676]","[0.3, 0.1, 0.2]","[0.047210560526166644, 0.03031484897320087, 0.010519229888916015]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,18,9120,selection,12,9.418603217124474,9.404589122056496,0.014014095067977905,0.6666666666666666,0.3333333333333333,"[6.770769000053406, 5.859623074531555, 11.54571787516276]","[0.3333333333333333, 0.0, 0.0]","[0.0028028204327537978, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,18,9120,acceptance,8,9.397869133367204,9.397869133367204,0.0,1.0,0.0,"[6.658447504043579, 6.152854084968567, 11.71607780456543]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,19,9600,exploration,20,7.891068213600666,6.399512984771282,1.4915552288293839,0.35,0.4,"[6.157375502586365, 5.244933795928955, 10.152478003501892]","[0.3, 0.25, 0.3]","[0.05179814951760429, 0.03851569615877594, 0.023512039184570323]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,19,9600,selection,12,9.136387938207676,9.136387938207676,0.0,1.0,0.0,"[6.153233806292216, 5.772790233294169, 10.863026062647501]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,19,9600,acceptance,8,9.418727787554964,9.418727787554964,0.0,1.0,0.0,"[6.767544865608215, 6.240769624710083, 11.906834125518799]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,20,10080,exploration,20,7.90906531592307,7.237303311428403,0.671762004494667,0.35,0.35,"[5.827308911085129, 5.118106925487519, 9.733611750602723]","[0.25, 0.1, 0.1]","[0.04590067522866385, 0.007561162801889276, 0.00807063293457031]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,20,10080,selection,12,9.138661332170402,9.138661332170402,0.0,1.0,0.0,"[6.068179329236348, 6.090072671572368, 11.089049736658732]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,20,10080,acceptance,8,9.395502395660152,9.395502395660152,0.0,1.0,0.0,"[6.659361958503723, 6.1305564641952515, 11.701431274414062]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,21,10560,exploration,20,8.325881407271954,5.445519671451184,2.8803617358207703,0.25,0.7,"[7.112713813781738, 5.411723804473877, 11.366206884384155]","[0.5, 0.4, 0.35]","[0.10494379316057478, 0.050382317029512846, 0.05789950561523438]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,21,10560,selection,12,9.130039170871411,9.130039170871411,0.0,1.0,0.0,"[6.047451853752136, 5.8153611818949384, 10.801262617111206]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,21,10560,acceptance,8,9.401861626264871,9.401861626264871,0.0,1.0,0.0,"[6.60373592376709, 6.183969974517822, 11.705076694488525]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,22,11040,exploration,20,8.044536823921373,5.609853858642746,2.4346829652786255,0.3,0.5,"[6.155584228038788, 5.6434595584869385, 10.704434084892274]","[0.25, 0.35, 0.2]","[0.06135270254952567, 0.06971080486591047, 0.04542420196533202]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,22,11040,selection,12,8.992194639968025,8.992194639968025,0.0,1.0,0.0,"[6.0625782410303755, 5.523872812589009, 10.518934408823648]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,22,11040,acceptance,8,9.464945246878779,9.464945246878779,0.0,1.0,0.0,"[6.695492625236511, 6.245944499969482, 11.848107099533081]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,23,11520,exploration,20,8.057978617495099,7.2876245253739755,0.7703540921211243,0.4,0.4,"[6.162656712532043, 5.33579957485199, 10.296405959129334]","[0.2, 0.25, 0.1]","[0.015599925177437912, 0.03203664192786583, 0.007803794860839852]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,23,11520,selection,12,9.093523979780729,9.093523979780729,0.0,1.0,0.0,"[6.289940079053243, 5.392948230107625, 10.617644548416138]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,23,11520,acceptance,8,9.45609574627015,9.45609574627015,0.0,1.0,0.0,"[6.770779013633728, 6.261901497840881, 11.935789108276367]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,24,12000,exploration,20,7.842770021507168,5.851734157750034,1.9910358637571335,0.2,0.55,"[5.819070315361023, 5.342620360851288, 9.965418517589569]","[0.3, 0.35, 0.2]","[0.07370316641671316, 0.04226622948279747, 0.029359291076660167]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,24,12000,selection,12,9.088645029906184,9.088645029906184,0.0,1.0,0.0,"[6.036731282869975, 5.855204621950786, 10.847179889678955]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SR,shaped,raw,development_DiagReachK3_s186_KL_SR,24,12000,acceptance,8,9.468745650933124,9.468745650933124,0.0,1.0,0.0,"[6.811243772506714, 6.266498446464539, 11.977742195129395]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,0,480,exploration,20,4.997135980804524,4.105929120262227,0.8912068605422974,0.1,0.4,"[5.58738404661417, 1.173620080947876, 4.714179801940918]","[0.4, 0.0, 0.0]","[0.08042649882180351, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,0,480,selection,12,6.122935758926906,6.122935758926906,0.0,0.0,0.0,"[6.071148753166199, 0.4449304590622584, 4.547234853108724]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,0,480,acceptance,8,6.209490127186291,6.209490127186291,0.0,0.0,0.0,"[5.900539577007294, 0.6631163656711578, 4.56409078836441]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,1,960,exploration,20,5.446009807473747,4.962791882640449,0.48321792483329773,0.2,0.25,"[4.7903139114379885, 2.3940582811832427, 5.922367733716965]","[0.2, 0.05, 0.05]","[0.0345853328704834, 0.008765051915095402, 0.0011367492675781298]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,1,960,selection,12,7.9353253234216625,7.784912878154621,0.15041244526704153,0.4166666666666667,0.3333333333333333,"[6.910333593686421, 1.9181840817133586, 7.660985708236694]","[0.3333333333333333, 0.0, 0.0]","[0.025680065155029297, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,1,960,acceptance,8,7.708549464866519,7.708549464866519,0.0,0.5,0.0,"[6.318527698516846, 1.8416163623332977, 7.019006252288818]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,2,1440,exploration,20,5.991704728445038,5.23249181731604,0.7592129111289978,0.2,0.25,"[5.140136313438416, 2.404872050881386, 6.230410584807396]","[0.25, 0.0, 0.1]","[0.05186669145311627, 0.0, 0.00980513763427735]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,2,1440,selection,12,8.584077673345261,8.584077673345261,0.0,1.0,0.0,"[6.333792845408122, 3.3378589153289795, 8.622241616249084]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,2,1440,acceptance,8,8.613505772729695,8.613505772729695,0.0,1.0,0.0,"[6.1912840604782104, 3.303677201271057, 8.44478839635849]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,3,1920,exploration,20,7.36479128649291,6.162446049357023,1.2023452371358871,0.25,0.45,"[5.753533035516739, 4.669050639867782, 9.147342693805694]","[0.3, 0.25, 0.15]","[0.04862589154924666, 0.03878704217764047, 0.010418327331542975]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,3,1920,selection,12,9.155080630023198,9.155080630023198,0.0,1.0,0.0,"[6.350027879079183, 4.447290102640788, 9.789976437886557]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,3,1920,acceptance,8,9.152132275351324,9.152132275351324,0.0,1.0,0.0,"[6.3433420062065125, 4.523456871509552, 9.8563072681427]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,4,2400,exploration,20,7.526908472920768,5.358657927061431,2.168250545859337,0.2,0.45,"[6.533641493320465, 4.389239926636219, 9.595676136016845]","[0.35, 0.15, 0.2]","[0.08157228742327008, 0.03582506546607385, 0.029908275604248045]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,4,2400,selection,12,8.880902866532415,8.880902866532415,0.0,1.0,0.0,"[5.793785015741984, 4.6104709704717, 9.395062565803528]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,4,2400,acceptance,8,9.303973377501826,9.303973377501826,0.0,1.0,0.0,"[6.598572611808777, 4.854324817657471, 10.425776243209839]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,5,2880,exploration,20,6.931898711429386,6.587952001200465,0.34394671022892,0.15,0.3,"[5.5876556754112245, 3.487507405877113, 7.817354953289032]","[0.25, 0.05, 0.05]","[0.028388261795043956, 0.004135109828068662, 0.00032772827148437323]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,5,2880,selection,12,9.477252926599371,9.282832161755747,0.19442076484362283,0.3333333333333333,0.6666666666666666,"[6.882527430852254, 5.660892089207967, 11.492180585861206]","[0.3333333333333333, 0.3333333333333333, 0.08333333333333333]","[0.02106465612139019, 0.01020536667261368, 0.0004956054687499933]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,5,2880,acceptance,8,9.314309484844852,9.314309484844852,0.0,1.0,0.0,"[6.57596743106842, 4.9103169441223145, 10.461216688156128]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,6,3360,exploration,20,7.34648063900182,6.5116082889051174,0.8348723500967026,0.3,0.3,"[5.773704087734222, 3.7407088026404383, 8.255420744419098]","[0.25, 0.15, 0.1]","[0.03262869630541121, 0.024876954005314755, 0.015869281768798836]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,6,3360,selection,12,9.218690509646937,9.218690509646937,0.0,1.0,0.0,"[6.327277143796285, 5.146461685498555, 10.428974946339926]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,6,3360,acceptance,8,9.278715470075987,9.278715470075987,0.0,1.0,0.0,"[6.548312067985535, 4.91314423084259, 10.436607837677002]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,7,3840,exploration,20,7.785547543391585,6.179969597682357,1.6055779457092285,0.15,0.5,"[6.71605983376503, 4.62325804233551, 10.1846994638443]","[0.45, 0.1, 0.1]","[0.09346737521035331, 0.01779777820293721, 0.016528327941894537]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,7,3840,selection,12,9.127751136342702,9.127751136342702,0.0,1.0,0.0,"[6.2976391315460205, 4.968322277069092, 10.250000397364298]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,7,3840,acceptance,8,9.285318992449902,9.285318992449902,0.0,1.0,0.0,"[6.504526376724243, 4.891952157020569, 10.374433279037476]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,8,4320,exploration,20,7.6981945606588855,4.955916208279086,2.742278352379799,0.1,0.6,"[6.668399238586426, 4.76908486187458, 10.172030663490295]","[0.5, 0.2, 0.25]","[0.08372855867658344, 0.0711191800924448, 0.04891821670532227]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,8,4320,selection,12,8.748557793823421,8.748557793823421,0.0,1.0,0.0,"[6.0595576365788775, 4.021087785561879, 9.021851817766825]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,8,4320,acceptance,8,9.25260760760284,9.25260760760284,0.0,1.0,0.0,"[6.524586200714111, 4.738102912902832, 10.243080615997314]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,9,4800,exploration,20,7.848730886055856,4.990260967685607,2.858469918370247,0.35,0.5,"[6.169052100181579, 5.554015028476715, 10.528722763061523]","[0.35, 0.3, 0.35]","[0.09537940365927562, 0.08842765001150278, 0.0629287109375]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,9,4800,selection,12,8.740582514385459,8.740582514385459,0.0,1.0,0.0,"[5.617634057998657, 4.31585168838501, 8.937281966209412]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,9,4800,acceptance,8,9.278432301874272,9.278432301874272,0.0,1.0,0.0,"[6.6083961725234985, 4.931698203086853, 10.515872955322266]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,10,5280,exploration,20,7.341650729065148,6.197936554436891,1.1437141746282578,0.25,0.4,"[5.8568626821041105, 3.9600227177143097, 8.5731827378273]","[0.4, 0.05, 0.1]","[0.052554546083722786, 0.014864253997802734, 0.014893314361572263]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,10,5280,selection,12,9.117604589358598,9.117604589358598,0.0,1.0,0.0,"[6.311068932215373, 4.516834219296773, 9.80969762802124]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,10,5280,acceptance,8,9.287838636810193,9.287838636810193,0.0,1.0,0.0,"[6.570121765136719, 4.892462611198425, 10.44100308418274]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,11,5760,exploration,20,7.500321607249788,6.933121542590669,0.5672000646591187,0.15,0.45,"[6.073186218738556, 4.1110815584659575, 9.005774283409119]","[0.4, 0.1, 0.15]","[0.04334564890180315, 0.0009443466479961748, 0.005640235900878909]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,11,5760,selection,12,9.401839644106925,9.388250430815122,0.013589213291803995,0.75,0.25,"[6.678732752799988, 5.457733591397603, 11.084283749262491]","[0.25, 0.0, 0.0]","[0.002717841239202601, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,11,5760,acceptance,8,9.304430980383769,9.304430980383769,0.0,1.0,0.0,"[6.460109829902649, 5.520693302154541, 10.949246406555176]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,12,6240,exploration,20,7.8060798734801935,5.996127852835052,1.8099520206451416,0.35,0.4,"[5.4078162729740145, 5.848517835140228, 10.116571342945099]","[0.1, 0.35, 0.2]","[0.018576083864484515, 0.078767912204449, 0.026774681091308594]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,12,6240,selection,12,9.253563535759652,9.253563535759652,0.0,1.0,0.0,"[6.480299671490987, 5.620262702306111, 11.031983057657877]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,12,6240,acceptance,8,9.340438190987335,9.340438190987335,0.0,1.0,0.0,"[6.442925691604614, 6.234423756599426, 11.615322828292847]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,13,6720,exploration,20,7.717821891794448,6.376367654094939,1.3414542376995087,0.35,0.4,"[5.775776952505112, 4.921107220649719, 9.52578809261322]","[0.3, 0.15, 0.15]","[0.03999943392617361, 0.02040927960322454, 0.01781281280517579]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,13,6720,selection,12,9.093822228873615,9.093822228873615,0.0,1.0,0.0,"[5.740866978963216, 5.993608792622884, 10.716073671976725]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,13,6720,acceptance,8,9.361668736836872,9.361668736836872,0.0,1.0,0.0,"[6.312348008155823, 6.105743646621704, 11.380977153778076]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,14,7200,exploration,20,7.532041077847825,6.103044991727221,1.4289960861206055,0.2,0.5,"[5.385397684574127, 5.191367679834366, 9.440741726756096]","[0.3, 0.3, 0.25]","[0.03660233701978409, 0.048946028489332924, 0.025662227630615243]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,14,7200,selection,12,9.377116345338193,9.32076072491424,0.056355620423952736,0.6666666666666666,0.3333333333333333,"[6.432470281918843, 5.958162347475688, 11.328443765640259]","[0.3333333333333333, 0.0, 0.0]","[0.010469771566845124, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,14,7200,acceptance,8,9.436804205388762,9.436804205388762,0.0,1.0,0.0,"[6.458802700042725, 6.233053088188171, 11.641813039779663]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,15,7680,exploration,20,8.25744627601176,4.983301701011952,3.2741445749998093,0.1,0.7,"[7.004577374458313, 5.503155183792114, 11.376631736755371]","[0.6, 0.3, 0.3]","[0.0982078960963658, 0.07678193679222693, 0.05475959777832031]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,15,7680,selection,12,9.019857123063412,9.019857123063412,0.0,1.0,0.0,"[5.963487466176351, 5.4034403165181475, 10.34041428565979]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,15,7680,acceptance,8,9.372809177570161,9.372809177570161,0.0,1.0,0.0,"[6.413243770599365, 6.183727145195007, 11.542785167694092]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,16,8160,exploration,20,7.957703614461496,7.27795811914213,0.6797454953193665,0.35,0.4,"[5.983743834495544, 5.257432401180267, 10.154469513893128]","[0.3, 0.15, 0.15]","[0.025651880672999793, 0.017660742539625896, 0.010122924804687494]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,16,8160,selection,12,9.325428500265115,9.325428500265115,0.0,1.0,0.0,"[6.439074198404948, 6.257060607274373, 11.630043427149454]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,16,8160,acceptance,8,9.398163263754395,9.398163263754395,0.0,1.0,0.0,"[6.477683126926422, 6.200074791908264, 11.61445939540863]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,17,8640,exploration,20,7.870173096156213,5.998668312525842,1.871504783630371,0.2,0.6,"[6.257387161254883, 5.552684047818184, 10.546828591823578]","[0.35, 0.4, 0.3]","[0.043691277503967285, 0.0776363336122953, 0.03308206939697267]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,17,8640,selection,12,9.236875331431898,9.236875331431898,0.0,1.0,0.0,"[6.630719502766927, 5.625226895014445, 11.157685041427612]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,17,8640,acceptance,8,9.48720936026657,9.48720936026657,0.0,1.0,0.0,"[6.792704105377197, 6.214347839355469, 11.913483619689941]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,18,9120,exploration,20,7.85129745926817,6.666345602535803,1.1849518567323685,0.15,0.4,"[6.035110318660736, 5.029648762941361, 9.785814225673676]","[0.3, 0.1, 0.2]","[0.047210560526166644, 0.03031484897320087, 0.010519229888916015]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,18,9120,selection,12,9.418603217124474,9.404589122056496,0.014014095067977905,0.6666666666666666,0.3333333333333333,"[6.770769000053406, 5.859623074531555, 11.54571787516276]","[0.3333333333333333, 0.0, 0.0]","[0.0028028204327537978, 0.0, 0.0]"
