job,env,metric,combo,seed,cycle,channel,episodes,events,zero_event,all_event,firsthit_adv_zero,continuous_adv_zero,firsthit_adv_std,continuous_adv_std
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,3,2,20,2,False,False,False,False,0.3023454248905182,3.1877458095550537
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,4,0,20,5,False,False,False,False,0.4501974582672119,2.0350043773651123
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,4,1,20,2,False,False,False,False,0.30310797691345215,1.7696340084075928
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,4,2,20,1,False,False,False,False,0.22941577434539795,3.0153777599334717
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,5,0,20,5,False,False,False,False,0.4530088007450104,1.748521327972412
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,5,1,20,1,False,False,False,False,0.20942695438861847,1.722702980041504
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,5,2,20,1,False,False,False,False,0.21964885294437408,3.2056009769439697
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,6,0,20,4,False,False,False,False,0.39561304450035095,2.0650248527526855
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,6,1,20,3,False,False,False,False,0.3611436188220978,2.1497340202331543
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,6,2,20,3,False,False,False,False,0.371229887008667,3.509425163269043
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,7,0,20,9,False,False,False,False,0.5118629336357117,2.3840112686157227
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,7,1,20,3,False,False,False,False,0.3611436188220978,1.4015812873840332
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,7,2,20,4,False,False,False,False,0.42105263471603394,3.0183470249176025
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,8,0,20,3,False,False,False,False,0.371229887008667,1.3516217470169067
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,8,1,20,2,False,False,False,False,0.29578450322151184,1.5394281148910522
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,8,2,20,0,True,False,True,False,0.0,1.966673731803894
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,9,0,20,7,False,False,False,False,0.49838152527809143,1.2238709926605225
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,9,1,20,3,False,False,False,False,0.36653652787208557,1.5595428943634033
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,9,2,20,3,False,False,False,False,0.3758646249771118,2.2696826457977295
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,10,0,20,5,False,False,False,False,0.43956032395362854,1.4306087493896484
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,10,1,20,5,False,False,False,False,0.44968441128730774,1.2893528938293457
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,10,2,20,4,False,False,False,False,0.41747382283210754,1.915416955947876
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,11,0,20,3,False,False,False,False,0.3712298572063446,1.6674635410308838
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,11,1,20,1,False,False,False,False,0.22941574454307556,1.5033726692199707
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,11,2,20,0,True,False,True,False,0.0,2.819721221923828
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,12,0,20,7,False,False,False,False,0.49675771594047546,1.5925543308258057
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,12,1,20,10,False,False,False,False,0.5199172496795654,1.4093513488769531
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,12,2,20,8,False,False,False,False,0.5129891037940979,2.370067596435547
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,13,0,20,3,False,False,False,False,0.371229887008667,1.2338846921920776
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,13,1,20,4,False,False,False,False,0.41330593824386597,1.5991339683532715
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,13,2,20,2,False,False,False,False,0.31578949093818665,2.2178757190704346
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,14,0,20,7,False,False,False,False,0.48141834139823914,1.5632742643356323
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,14,1,20,5,False,False,False,False,0.424057275056839,1.668174147605896
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,14,2,20,4,False,False,False,False,0.4096594750881195,2.1595394611358643
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,15,0,20,5,False,False,False,False,0.4356038272380829,1.2090330123901367
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,15,1,20,4,False,False,False,False,0.4011180102825165,1.4529920816421509
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,15,2,20,5,False,False,False,False,0.4468521177768707,2.241924285888672
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,16,0,20,4,False,False,False,False,0.4133059084415436,1.2077096700668335
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,16,1,20,6,False,False,False,False,0.4707511365413666,1.6520198583602905
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,16,2,20,4,False,False,False,False,0.42105260491371155,2.10727596282959
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,17,0,20,3,False,False,False,False,0.3611436188220978,1.2946171760559082
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,17,1,20,2,False,False,False,False,0.31578949093818665,1.3379837274551392
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,17,2,20,0,True,False,True,False,0.0,1.2825533151626587
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,18,0,20,5,False,False,False,False,0.4501974582672119,1.1857680082321167
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,18,1,20,3,False,False,False,False,0.3659061789512634,1.3105051517486572
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,18,2,20,2,False,False,False,False,0.31578949093818665,1.6873509883880615
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,19,0,20,6,False,False,False,False,0.468539297580719,1.4439972639083862
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,19,1,20,6,False,False,False,False,0.472708523273468,1.3772927522659302
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,19,2,20,4,False,False,False,False,0.42105260491371155,1.8107939958572388
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,20,0,20,6,False,False,False,False,0.4775669276714325,1.0566496849060059
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,20,1,20,7,False,False,False,False,0.5004614591598511,1.4758297204971313
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,20,2,20,4,False,False,False,False,0.42105260491371155,1.6838269233703613
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,21,0,20,7,False,False,False,False,0.49582746624946594,1.1305387020111084
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,21,1,20,6,False,False,False,False,0.45933428406715393,1.4180277585983276
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,21,2,20,4,False,False,False,False,0.41330593824386597,2.0517220497131348
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,22,0,20,6,False,False,False,False,0.4775668680667877,1.3000928163528442
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,22,1,20,6,False,False,False,False,0.472708523273468,1.5353882312774658
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,22,2,20,2,False,False,False,False,0.3023454248905182,2.2391107082366943
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,23,0,20,4,False,False,False,False,0.39502912759780884,1.4413282871246338
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,23,1,20,3,False,False,False,False,0.3501087725162506,1.7617897987365723
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,23,2,20,3,False,False,False,False,0.3659061789512634,2.311413526535034
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,24,0,20,4,False,False,False,False,0.41747382283210754,1.0643430948257446
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,24,1,20,6,False,False,False,False,0.466564416885376,1.3517040014266968
development_DiagReachK3_s180_W2_RS,DiagReachK3,W2,RS,180,24,2,20,5,False,False,False,False,0.45300883054733276,1.9236860275268555
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,0,0,20,0,True,False,True,False,0.0,1.386932611465454
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,0,1,20,3,False,False,False,False,0.3712299168109894,1.702218770980835
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,0,2,20,1,False,False,False,False,0.22941572964191437,2.8259057998657227
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,1,0,20,1,False,False,False,False,0.22941577434539795,1.4024873971939087
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,1,1,20,1,False,False,False,False,0.21964886784553528,1.3320000171661377
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,1,2,20,0,True,False,True,False,0.0,1.8831347227096558
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,2,0,20,3,False,False,False,False,0.36114364862442017,1.9099611043930054
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,2,1,20,2,False,False,False,False,0.3023454546928406,1.4670149087905884
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,2,2,20,2,False,False,False,False,0.31578949093818665,2.5345675945281982
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,3,0,20,3,False,False,False,False,0.3387146294116974,2.006739377975464
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,3,1,20,2,False,False,False,False,0.31578949093818665,1.5457886457443237
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,3,2,20,2,False,False,False,False,0.3023454248905182,3.1329429149627686
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,4,0,20,4,False,False,False,False,0.41386404633522034,1.9424480199813843
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,4,1,20,2,False,False,False,False,0.3095136880874634,1.554030179977417
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,4,2,20,1,False,False,False,False,0.22941577434539795,2.7788279056549072
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,5,0,20,5,False,False,False,False,0.4429607391357422,1.9963679313659668
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,5,1,20,4,False,False,False,False,0.40484142303466797,1.6556576490402222
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,5,2,20,3,False,False,False,False,0.371229887008667,2.7454888820648193
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,6,0,20,2,False,False,False,False,0.3095136880874634,1.6996413469314575
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,6,1,20,3,False,False,False,False,0.35696470737457275,1.3625911474227905
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,6,2,20,2,False,False,False,False,0.3095136880874634,2.7669310569763184
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,7,0,20,2,False,False,False,False,0.31578952074050903,1.3061355352401733
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,7,1,20,5,False,False,False,False,0.4458177387714386,1.6950079202651978
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,7,2,20,1,False,False,False,False,0.21964886784553528,2.2904932498931885
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,8,0,20,4,False,False,False,False,0.40054211020469666,2.100116014480591
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,8,1,20,2,False,False,False,False,0.31578949093818665,1.1322499513626099
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,8,2,20,2,False,False,False,False,0.31578949093818665,2.588982105255127
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,9,0,20,5,False,False,False,False,0.4356038272380829,2.201127052307129
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,9,1,20,3,False,False,False,False,0.3321771025657654,1.867073893547058
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,9,2,20,3,False,False,False,False,0.36653652787208557,3.1082019805908203
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,10,0,20,5,False,False,False,False,0.4458177387714386,1.927181601524353
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,10,1,20,3,False,False,False,False,0.36653652787208557,1.6704856157302856
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,10,2,20,1,False,False,False,False,0.22941575944423676,2.726702928543091
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,11,0,20,4,False,False,False,False,0.42105260491371155,1.453214168548584
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,11,1,20,6,False,False,False,False,0.468539297580719,1.7719507217407227
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,11,2,20,2,False,False,False,False,0.309513658285141,2.375678777694702
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,12,0,20,0,True,False,True,False,0.0,1.2254865169525146
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,12,1,20,1,False,False,False,False,0.22941577434539795,1.111545443534851
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,12,2,20,0,True,False,True,False,0.0,1.7358102798461914
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,13,0,20,3,False,False,False,False,0.3758646547794342,1.2543540000915527
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,13,1,20,3,False,False,False,False,0.371229887008667,1.5400581359863281
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,13,2,20,2,False,False,False,False,0.31578949093818665,2.207454204559326
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,14,0,20,4,False,False,False,False,0.3967783451080322,2.0013463497161865
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,14,1,20,2,False,False,False,False,0.29578447341918945,1.2720953226089478
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,14,2,20,3,False,False,False,False,0.3712298572063446,2.6143836975097656
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,15,0,20,8,False,False,False,False,0.5129891037940979,1.3250319957733154
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,15,1,20,5,False,False,False,False,0.44685208797454834,1.3762290477752686
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,15,2,20,3,False,False,False,False,0.3712298572063446,1.8509681224822998
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,16,0,20,3,False,False,False,False,0.3712298572063446,1.1005009412765503
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,16,1,20,3,False,False,False,False,0.3611436188220978,1.5339123010635376
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,16,2,20,3,False,False,False,False,0.37586459517478943,2.1439874172210693
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,17,0,20,3,False,False,False,False,0.3617822825908661,1.5994510650634766
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,17,1,20,6,False,False,False,False,0.46209007501602173,1.4502626657485962
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,17,2,20,3,False,False,False,False,0.371229887008667,2.3219974040985107
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,18,0,20,2,False,False,False,False,0.31578949093818665,1.0432425737380981
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,18,1,20,6,False,False,False,False,0.453263521194458,1.826701045036316
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,18,2,20,3,False,False,False,False,0.3712298572063446,1.9445534944534302
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,19,0,20,4,False,False,False,False,0.4011180102825165,1.0470988750457764
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,19,1,20,3,False,False,False,False,0.3611436188220978,1.1353740692138672
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,19,2,20,3,False,False,False,False,0.3758646547794342,1.425032377243042
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,20,0,20,4,False,False,False,False,0.42105263471603394,1.3188672065734863
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,20,1,20,4,False,False,False,False,0.40054211020469666,1.2939144372940063
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,20,2,20,3,False,False,False,False,0.3712298572063446,2.0509192943573
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,21,0,20,4,False,False,False,False,0.40484142303466797,1.1964137554168701
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,21,1,20,2,False,False,False,False,0.30310794711112976,1.337716817855835
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,21,2,20,4,False,False,False,False,0.41330593824386597,1.9326152801513672
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,22,0,20,4,False,False,False,False,0.41330593824386597,1.4830849170684814
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,22,1,20,0,True,False,True,False,0.0,1.2430380582809448
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,22,2,20,1,False,False,False,False,0.22941577434539795,1.993054986000061
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,23,0,20,8,False,False,False,False,0.5084694027900696,1.441999912261963
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,23,1,20,6,False,False,False,False,0.47538676857948303,1.4426854848861694
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,23,2,20,3,False,False,False,False,0.371229887008667,2.3127496242523193
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,24,0,20,3,False,False,False,False,0.3712299168109894,0.9517115354537964
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,24,1,20,1,False,False,False,False,0.22941577434539795,1.0078802108764648
development_DiagReachK3_s180_W2_SS,DiagReachK3,W2,SS,180,24,2,20,0,True,False,True,False,0.0,1.4496335983276367
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,0,0,20,8,False,False,False,False,0.5073330998420715,2.306664228439331
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,0,1,20,0,True,False,True,False,0.0,1.062630295753479
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,0,2,20,0,True,False,True,False,0.0,2.556851625442505
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,1,0,20,4,False,False,False,False,0.40853092074394226,2.104308843612671
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,1,1,20,1,False,False,False,False,0.22941577434539795,1.6942932605743408
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,1,2,20,1,False,False,False,False,0.22941577434539795,2.9889557361602783
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,2,0,20,6,False,False,False,False,0.4753867983818054,2.0847976207733154
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,2,1,20,0,True,False,True,False,0.0,1.3877679109573364
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,2,2,20,2,False,False,False,False,0.31578946113586426,3.0785651206970215
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,3,0,20,2,False,False,False,False,0.31578949093818665,1.5319658517837524
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,3,1,20,3,False,False,False,False,0.3659062087535858,1.9250075817108154
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,3,2,20,1,False,False,False,False,0.21964885294437408,2.804605722427368
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,4,0,20,5,False,False,False,False,0.4429607391357422,2.2543747425079346
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,4,1,20,2,False,False,False,False,0.3095136880874634,1.6851485967636108
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,4,2,20,3,False,False,False,False,0.37586459517478943,3.0012102127075195
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,5,0,20,1,False,False,False,False,0.22941572964191437,1.5800708532333374
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,5,1,20,4,False,False,False,False,0.42105260491371155,1.2568581104278564
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,5,2,20,0,True,False,True,False,0.0,1.6057158708572388
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,6,0,20,2,False,False,False,False,0.3095136880874634,1.4378162622451782
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,6,1,20,3,False,False,False,False,0.3712299168109894,1.299529790878296
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,6,2,20,0,True,False,True,False,0.0,1.6247406005859375
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,7,0,20,5,False,False,False,False,0.45300886034965515,0.9804900884628296
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,7,1,20,10,False,False,False,False,0.5216901898384094,1.3755252361297607
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,7,2,20,6,False,False,False,False,0.4802180528640747,1.7171552181243896
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,8,0,20,9,False,False,False,False,0.5152342319488525,1.5060569047927856
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,8,1,20,8,False,False,False,False,0.49791809916496277,1.6907758712768555
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,8,2,20,8,False,False,False,False,0.5098295211791992,2.5540835857391357
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,9,0,20,6,False,False,False,False,0.46582165360450745,1.8823624849319458
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,9,1,20,7,False,False,False,False,0.4739278256893158,1.494917631149292
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,9,2,20,7,False,False,False,False,0.48926612734794617,2.6952764987945557
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,10,0,20,8,False,False,False,False,0.5027623772621155,1.5616872310638428
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,10,1,20,3,False,False,False,False,0.3611436188220978,1.2722326517105103
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,10,2,20,5,False,False,False,False,0.4501974284648895,2.2966501712799072
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,11,0,20,7,False,False,False,False,0.4927919805049896,1.3349003791809082
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,11,1,20,6,False,False,False,False,0.4775668978691101,1.1837025880813599
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,11,2,20,5,False,False,False,False,0.4530088007450104,1.9105960130691528
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,12,0,20,3,False,False,False,False,0.3659061789512634,1.6120957136154175
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,12,1,20,7,False,False,False,False,0.48261559009552,1.4409054517745972
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,12,2,20,6,False,False,False,False,0.47805002331733704,2.800076484680176
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,13,0,20,8,False,False,False,False,0.5084693431854248,1.3075295686721802
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,13,1,20,7,False,False,False,False,0.4828546941280365,1.6299712657928467
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,13,2,20,7,False,False,False,False,0.49582746624946594,2.32273268699646
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,14,0,20,4,False,False,False,False,0.4138640761375427,1.3871514797210693
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,14,1,20,3,False,False,False,False,0.3563174605369568,1.5461735725402832
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,14,2,20,3,False,False,False,False,0.371229887008667,2.075397253036499
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,15,0,20,5,False,False,False,False,0.435073584318161,1.4582412242889404
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,15,1,20,5,False,False,False,False,0.4501974284648895,1.2407459020614624
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,15,2,20,4,False,False,False,False,0.41747382283210754,2.3274264335632324
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,16,0,20,6,False,False,False,False,0.4823763966560364,1.3478107452392578
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,16,1,20,5,False,False,False,False,0.4468521177768707,1.1595044136047363
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,16,2,20,5,False,False,False,False,0.455802857875824,2.0361390113830566
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,17,0,20,4,False,False,False,False,0.41747382283210754,1.1616162061691284
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,17,1,20,4,False,False,False,False,0.42105263471603394,1.2683448791503906
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,17,2,20,4,False,False,False,False,0.42105263471603394,1.6444634199142456
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,18,0,20,4,False,False,False,False,0.40484142303466797,1.5742530822753906
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,18,1,20,2,False,False,False,False,0.31578946113586426,0.9339819550514221
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,18,2,20,3,False,False,False,False,0.3758646547794342,1.9726669788360596
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,19,0,20,9,False,False,False,False,0.5145617127418518,1.7974838018417358
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,19,1,20,7,False,False,False,False,0.5004614591598511,1.3008555173873901
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,19,2,20,7,False,False,False,False,0.5004614591598511,2.198899984359741
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,20,0,20,5,False,False,False,False,0.455802857875824,0.9141918420791626
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,20,1,20,5,False,False,False,False,0.4440017640590668,1.098227858543396
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,20,2,20,3,False,False,False,False,0.3712298572063446,1.6034045219421387
development_DiagReachK3_s186_KL_RS,DiagReachK3,KL,RS,186,21,0,20,4,False,False,False,False,0.41747385263442993,1.2862520217895508
