job,env,seed,metric,estimator,cycle,actual_steps,phase,episodes,raw_reward,shaped_reward,penalty,joint,any_event,mean_cost,event,excess,cumulative_overbudget_amount
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,15,7680,acceptance,8,9.314546662400243,9.302152174542424,0.012394487857818604,0.75,0.25,"[5.866115212440491, 5.358928024768829]","[0.125, 0.25]","[0.001180450121561677, 0.0012984474500020438]",0.1189870834350586
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,16,8160,exploration,20,7.534712842993031,5.413482389740238,2.1212304532527924,0.4,0.45,"[5.268868339061737, 4.874117529392242]","[0.3, 0.25]","[0.07521403630574544, 0.07965649763743084]",18.584464073181152
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,16,8160,selection,12,8.63994913965083,8.63994913965083,0.0,1.0,0.0,"[5.051854610443115, 4.070268332958221]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,16,8160,acceptance,8,9.159481228055665,9.145463109674164,0.014018118381500244,0.75,0.25,"[5.817799091339111, 4.708987355232239]","[0.25, 0.0]","[0.002803623676300049, 0.0]",0.13457393646240234
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,17,8640,exploration,20,7.349974247121717,6.492103608751203,0.8578706383705139,0.25,0.5,"[4.639110517501831, 4.9463039427995685]","[0.15, 0.35]","[0.018253183364868163, 0.05474729140599569]",8.760056972503662
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,17,8640,selection,12,8.884803511258603,8.756531509316604,0.1282720019419988,0.6666666666666666,0.3333333333333333,"[5.97226897875468, 4.211278140544891]","[0.3333333333333333, 0.0]","[0.025494515895843506, 0.0]",1.8356051445007324
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,17,8640,acceptance,8,9.142827619140736,9.142827619140736,0.0,1.0,0.0,"[5.887468934059143, 4.820443749427795]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,18,9120,exploration,20,6.9464148909191135,5.809720385108376,1.1366945058107376,0.25,0.45,"[4.858838373422623, 4.066933763027191]","[0.3, 0.25]","[0.04965305725733439, 0.04429978926976522]",11.274341583251953
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,18,9120,selection,12,8.848132612433195,8.841605804489216,0.006526807943979899,0.9166666666666666,0.08333333333333333,"[5.338527162869771, 4.433651069800059]","[0.08333333333333333, 0.0]","[0.0013053615887959797, 0.0]",0.09398603439331055
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,18,9120,acceptance,8,9.03466529816651,9.03466529816651,0.0,1.0,0.0,"[5.520268797874451, 4.643965184688568]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,19,9600,exploration,20,7.366228479619603,5.226699489827733,2.13952898979187,0.2,0.55,"[5.539807987213135, 4.493995082378388]","[0.45, 0.25]","[0.1292033910751343, 0.021140782038370765]",18.041300773620605
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,19,9600,selection,12,8.787610690988005,8.78708160042455,0.0005290905634562174,0.9166666666666666,0.08333333333333333,"[4.928067843119304, 4.72395106156667]","[0.08333333333333333, 0.0]","[0.00010581811269124349, 0.0]",0.007618904113769531
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,19,9600,acceptance,8,9.086365155028396,9.086365155028396,0.0,1.0,0.0,"[5.48798680305481, 4.772222340106964]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,20,10080,exploration,20,6.9294102097113495,6.090032568033494,0.8393776416778564,0.25,0.4,"[5.374916732311249, 3.2962392017245294]","[0.4, 0.0]","[0.07512608369191487, 0.0]",9.015130043029785
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,20,10080,selection,12,9.266815433468823,9.240320821172402,0.02649461229642232,0.8333333333333334,0.16666666666666666,"[5.35536003112793, 5.457900603612264]","[0.0, 0.16666666666666666]","[0.0, 0.0047173698743184405]",0.33965063095092773
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,20,10080,acceptance,8,9.166375135423731,9.166375135423731,0.0,1.0,0.0,"[5.535482347011566, 5.120065450668335]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,21,10560,exploration,20,7.101200991793303,5.033277863188413,2.067923128604889,0.15,0.5,"[4.900820709764957, 4.435947538912297]","[0.3, 0.35]","[0.08631105820337931, 0.07996089458465576]",19.95263433456421
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,21,10560,selection,12,8.934601322880855,8.934601322880855,0.0,1.0,0.0,"[4.7215582728385925, 5.326733072598775]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,21,10560,acceptance,8,9.239530570432542,9.239530570432542,0.0,1.0,0.0,"[5.174354314804077, 5.485304594039917]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,22,11040,exploration,20,7.13764863967197,5.997132328741719,1.140516310930252,0.3,0.45,"[4.62547088265419, 4.516111183166504]","[0.3, 0.25]","[0.06214812199274701, 0.02676957448323567]",10.67012357711792
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,22,11040,selection,12,8.957257482653949,8.957257482653949,0.0,1.0,0.0,"[4.806079904238383, 5.189186692237854]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,22,11040,acceptance,8,9.225256116036324,9.225256116036324,0.0,1.0,0.0,"[5.177112102508545, 5.436081409454346]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,23,11520,exploration,20,7.787826844574883,6.425503381611779,1.3623234629631042,0.25,0.5,"[5.161971515417099, 5.033499658107758]","[0.35, 0.2]","[0.045091863473256444, 0.06112947861353556]",12.746561050415039
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,23,11520,selection,12,9.093327345828099,9.093327345828099,0.0,1.0,0.0,"[5.54200021425883, 4.669691860675812]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,23,11520,acceptance,8,9.236114386250847,9.236114386250847,0.0,1.0,0.0,"[5.2673457860946655, 5.205608546733856]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,24,12000,exploration,20,7.41515276593389,6.404979281250853,1.0101734846830368,0.35,0.3,"[4.6409606575965885, 4.774689960479736]","[0.25, 0.1]","[0.040579450130462644, 0.03310378392537435]",8.84198808670044
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,24,12000,selection,12,9.129567811796248,9.129567811796248,0.0,1.0,0.0,"[5.7845325867335005, 4.676273584365845]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_cf_state,DiagReachK2,187,W2,cf_state,24,12000,acceptance,8,9.262686110945651,9.262686110945651,0.0,1.0,0.0,"[5.5998839139938354, 5.0372233390808105]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,0,480,exploration,20,6.424785625101068,4.265839304686525,2.158946320414543,0.2,0.4,"[4.442942391335964, 3.6377375394105913]","[0.2, 0.2]","[0.09764036337534586, 0.03919123013814291]",16.419791221618652
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,0,480,selection,12,8.688817188388203,8.686452771471037,0.0023644169171651206,0.9166666666666666,0.08333333333333333,"[5.222117106119792, 4.7274729410807295]","[0.0, 0.08333333333333333]","[0.0, 0.0004728833834330241]",0.034047603607177734
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,0,480,acceptance,8,8.527310009743088,8.527310009743088,0.0,1.0,0.0,"[5.57823634147644, 4.221619129180908]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,1,960,exploration,20,6.317209709535819,3.1650437899935056,3.1521659195423126,0.15,0.55,"[4.43487134128809, 4.425499394536018]","[0.35, 0.3]","[0.16576640208562216, 0.06015518506368002]",27.11059045791626
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,1,960,selection,12,7.953319477390809,7.953319477390809,0.0,0.6666666666666666,0.0,"[3.975682516892751, 4.099132736523946]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,1,960,acceptance,8,8.600977857131511,8.600977857131511,0.0,1.0,0.0,"[5.454381585121155, 4.26933753490448]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,2,1440,exploration,20,5.9017033016495395,4.623467799108474,1.2782355025410652,0.4,0.2,"[3.631485065817833, 3.408883085846901]","[0.1, 0.15]","[0.03723158836364746, 0.050667405128479004]",10.547879219055176
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,2,1440,selection,12,8.217141455885333,8.209884540713391,0.007256915171941121,0.9166666666666666,0.08333333333333333,"[5.709380189577739, 3.2870748043060303]","[0.08333333333333333, 0.0]","[0.0014513863457573846, 0.0]",0.10449981689453125
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,2,1440,acceptance,8,8.570180071657525,8.570180071657525,0.0,1.0,0.0,"[5.450414180755615, 4.215962171554565]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,3,1920,exploration,20,5.999298137034639,4.582100060190424,1.4171980768442154,0.05,0.2,"[3.904589319229126, 3.5034965887665748]","[0.1, 0.15]","[0.02665252288182577, 0.05766008694966633]",10.117513179779053
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,3,1920,selection,12,8.37621567787137,8.103318121447229,0.27289755642414093,0.4166666666666667,0.5833333333333334,"[6.117702047030131, 3.938801030317942]","[0.5833333333333334, 0.0]","[0.04999509122636584, 0.0]",3.59964656829834
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,3,1920,acceptance,8,8.543914220342412,8.543914220342412,0.0,1.0,0.0,"[5.5321044921875, 4.33285129070282]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,4,2400,exploration,20,6.488054705543908,4.761112315340432,1.726942390203476,0.05,0.45,"[4.699217088520527, 3.742467279732227]","[0.45, 0.1]","[0.10596095323562622, 0.02640671730041504]",15.884120464324951
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,4,2400,selection,12,8.545807065174449,8.545807065174449,0.0,1.0,0.0,"[5.0482728481292725, 4.002498944600423]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,4,2400,acceptance,8,8.539108586107613,8.539108586107613,0.0,1.0,0.0,"[5.183048069477081, 4.111854672431946]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,5,2880,exploration,20,6.238529361244291,6.191389776226133,0.04713958501815796,0.45,0.05,"[3.550934372842312, 3.050786297023296]","[0.05, 0.0]","[0.006883434454600013, 0.0]",0.826012134552002
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,5,2880,selection,12,8.784477232800173,8.784477232800173,0.0,1.0,0.0,"[5.176521420478821, 4.590618431568146]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,5,2880,acceptance,8,8.839690718764906,8.839690718764906,0.0,1.0,0.0,"[5.029698312282562, 4.634598761796951]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,6,3360,exploration,20,6.372093864583876,4.450263061427977,1.921830803155899,0.1,0.35,"[3.5150411486625672, 4.360586324334145]","[0.05, 0.3]","[0.045247062047322595, 0.08570950826009113]",15.714788436889648
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,6,3360,selection,12,8.812706778148033,8.800762901404717,0.01194387674331665,0.8333333333333334,0.16666666666666666,"[4.371123393376668, 5.515705823898315]","[0.0, 0.16666666666666666]","[0.0, 0.00238877534866333]",0.17199182510375977
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,6,3360,acceptance,8,9.067318853107281,9.067318853107281,0.0,1.0,0.0,"[5.182059049606323, 5.165633678436279]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,7,3840,exploration,20,7.23116250480758,4.9473449155245905,2.2838175892829895,0.2,0.45,"[5.498039782047272, 4.101281094551086]","[0.4, 0.15]","[0.11715654929478965, 0.03686476945877075]",18.482558250427246
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,7,3840,selection,12,8.95843285182103,8.952377268264536,0.006055583556493123,0.9166666666666666,0.08333333333333333,"[4.590038736661275, 5.493139823277791]","[0.0, 0.08333333333333333]","[0.0, 0.0012111133999294643]",0.08720016479492188
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,7,3840,acceptance,8,9.09652980347164,9.09652980347164,0.0,1.0,0.0,"[5.226935505867004, 5.158408045768738]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,8,4320,exploration,20,6.573139103571885,4.923426868836396,1.649712234735489,0.3,0.4,"[4.344500343501568, 3.9537356734275817]","[0.25, 0.2]","[0.07302266359329224, 0.033199310302734375]",12.746636867523193
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,8,4320,selection,12,8.932154711522161,8.890581216849386,0.04157349467277527,0.6666666666666666,0.3333333333333333,"[4.6101869742075605, 5.364921132723491]","[0.0, 0.3333333333333333]","[0.0, 0.0079420804977417]",0.5718297958374023
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,8,4320,acceptance,8,9.151639604126103,9.151639604126103,0.0,1.0,0.0,"[5.1597501039505005, 5.2274816036224365]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,9,4800,exploration,20,6.676829225204419,4.576912081621121,2.0999171435832977,0.05,0.65,"[4.510286951065064, 4.739949488639832]","[0.4, 0.25]","[0.11243906418482463, 0.0458634614944458]",18.99630308151245
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,9,4800,selection,12,9.252760890403684,9.236321134646035,0.01643975575764974,0.6666666666666666,0.3333333333333333,"[5.279529531796773, 5.651700059572856]","[0.0, 0.3333333333333333]","[0.0, 0.0032879577742682686]",0.23673295974731445
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,9,4800,acceptance,8,9.140015555161519,9.140015555161519,0.0,1.0,0.0,"[5.193621516227722, 5.404375493526459]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,10,5280,exploration,20,6.427317554750334,4.812579433121573,1.6147381216287613,0.15,0.35,"[3.407754807174206, 4.704717350006104]","[0.15, 0.35]","[0.053236039479573574, 0.044676574071248365]",11.749513626098633
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,10,5280,selection,12,8.827963109900642,8.827963109900642,0.0,1.0,0.0,"[4.7336547176043196, 4.975890298684438]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,10,5280,acceptance,8,9.287992456019856,9.287992456019856,0.0,1.0,0.0,"[5.308315277099609, 5.7648574113845825]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,11,5760,exploration,20,6.604480208237656,5.13425356276799,1.4702266454696655,0.1,0.35,"[5.180362494289875, 3.4966845214366913]","[0.3, 0.05]","[0.0989291787147522, 0.009570578734079993]",13.019970893859863
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,11,5760,selection,12,8.941448440698151,8.588542253322764,0.35290618737538654,0.5,0.5,"[4.7565771540006, 6.131319920221965]","[0.0, 0.5]","[0.0, 0.04210615158081055]",3.0316429138183594
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,11,5760,acceptance,8,9.232544817798772,9.232544817798772,0.0,1.0,0.0,"[5.326704144477844, 5.5808820724487305]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,12,6240,exploration,20,7.20324145777151,4.809518104027957,2.393723353743553,0.2,0.4,"[4.88418465256691, 4.784171390533447]","[0.4, 0.15]","[0.14166692892710367, 0.04576717615127564]",22.492092609405518
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,12,6240,selection,12,8.528075935047431,8.528075935047431,0.0,0.6666666666666666,0.0,"[4.123037566741307, 5.4904147783915205]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,12,6240,acceptance,8,9.252001948934048,9.252001948934048,0.0,1.0,0.0,"[5.3580838441848755, 5.6635884046554565]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,13,6720,exploration,20,7.022833114594687,5.787990218133199,1.2348428964614868,0.3,0.3,"[5.053777766227722, 3.673450601100922]","[0.25, 0.1]","[0.07753605445226033, 0.019227155049641932]",11.611585140228271
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,13,6720,selection,12,8.877657860518745,8.877657860518745,0.0,1.0,0.0,"[4.501626451810201, 5.687776486078898]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,13,6720,acceptance,8,9.308938207873144,9.306900623091497,0.0020375847816467285,0.75,0.25,"[5.216243803501129, 5.800760269165039]","[0.0, 0.25]","[0.0, 0.0004075169563293457]",0.019560813903808594
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,14,7200,exploration,20,6.442313072073739,5.41787454931764,1.0244385227560997,0.2,0.25,"[3.3436707496643066, 4.057008361816406]","[0.2, 0.1]","[0.026351849238077808, 0.03492866357167562]",7.35366153717041
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,14,7200,selection,12,9.077686840695485,9.077686840695485,0.0,1.0,0.0,"[5.330096522967021, 5.263665636380513]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,14,7200,acceptance,8,9.29693540658336,9.29693540658336,0.0,1.0,0.0,"[5.289740800857544, 5.670037388801575]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,15,7680,exploration,20,6.458933048993349,5.8182535107433795,0.6406795382499695,0.25,0.35,"[3.941225904226303, 3.760253536701202]","[0.3, 0.1]","[0.04841553767522176, 0.01984523137410481]",8.19129228591919
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,15,7680,selection,12,9.401819608670968,8.937511992516615,0.46430761615435284,0.3333333333333333,0.6666666666666666,"[5.831805785497029, 6.008512298266093]","[0.3333333333333333, 0.5]","[0.044112225373586, 0.022218823432922346]",4.7758355140686035
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,15,7680,acceptance,8,9.22982218079269,9.22982218079269,0.0,1.0,0.0,"[5.417976498603821, 5.728932023048401]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,16,8160,exploration,20,7.317850036849268,5.0247860386269165,2.293063998222351,0.2,0.4,"[4.696009624004364, 5.151821488142014]","[0.2, 0.3]","[0.07203516960144044, 0.08922894398371378]",19.351693630218506
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,16,8160,selection,12,8.665650860245782,8.665650860245782,0.0,1.0,0.0,"[4.928112943967183, 4.593631029129028]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,16,8160,acceptance,8,9.252165547874757,9.252165547874757,0.0,1.0,0.0,"[5.398126840591431, 5.607078433036804]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,17,8640,exploration,20,7.012660373336113,6.2231015901625515,0.7895587831735611,0.2,0.45,"[3.8712253630161286, 5.060940569639206]","[0.1, 0.35]","[0.01232853730519613, 0.05425149599711101]",7.9896039962768555
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,17,8640,selection,12,9.213054254600623,9.202594732194363,0.010459522406260172,0.8333333333333334,0.16666666666666666,"[5.543884833653768, 5.329317728678386]","[0.16666666666666666, 0.0]","[0.0020919044812520346, 0.0]",0.15061712265014648
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,17,8640,acceptance,8,9.34300992405042,9.34300992405042,0.0,1.0,0.0,"[5.506849706172943, 5.760860323905945]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,18,9120,exploration,20,6.813595709879882,5.295956490118988,1.5176392197608948,0.25,0.4,"[4.427413095533848, 4.473733067512512]","[0.3, 0.25]","[0.06413296461105347, 0.052071170012156165]",13.944496154785156
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,18,9120,selection,12,8.891224280157621,8.891224280157621,0.0,1.0,0.0,"[5.06199590365092, 5.298198978106181]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,18,9120,acceptance,8,9.358059478871292,9.358059478871292,0.0,1.0,0.0,"[5.339103698730469, 5.732657313346863]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,19,9600,exploration,20,7.108072989049833,4.768010534706991,2.340062454342842,0.15,0.45,"[5.131981062889099, 4.840522062778473]","[0.3, 0.3]","[0.13553733030954998, 0.02572040955225626]",19.350928783416748
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,19,9600,selection,12,8.832876671454867,8.813492744268538,0.01938392718633016,0.75,0.25,"[4.645407239596049, 5.719563603401184]","[0.0, 0.25]","[0.0, 0.0038767788145277113]",0.2791280746459961
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,19,9600,acceptance,8,9.420920946798287,9.420920946798287,0.0,1.0,0.0,"[5.594112753868103, 5.822670221328735]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,20,10080,exploration,20,7.21045790059492,5.502377161812037,1.7080807387828827,0.2,0.35,"[4.351585566997528, 4.889193457365036]","[0.2, 0.25]","[0.04231081008911133, 0.07055757840474446]",13.544206619262695
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,20,10080,selection,12,8.969121043837125,8.969121043837125,0.0,1.0,0.0,"[4.9256255229314165, 5.208616733551025]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,20,10080,acceptance,8,9.35136345460778,9.35136345460778,0.0,1.0,0.0,"[5.468608140945435, 5.756211042404175]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,21,10560,exploration,20,6.8305346154491415,4.802043550543021,2.0284910649061203,0.25,0.5,"[4.102754467725754, 4.812911820411682]","[0.2, 0.3]","[0.07061763604482015, 0.06510568459828694]",16.28679847717285
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,21,10560,selection,12,9.129671801772789,9.129671801772789,0.0,1.0,0.0,"[5.267656087875366, 5.4331910610198975]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,21,10560,acceptance,8,9.345165988395456,9.345165988395456,0.0,1.0,0.0,"[5.373627185821533, 5.7682390213012695]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,22,11040,exploration,20,6.708315174810123,5.938398893706035,0.7699162811040878,0.2,0.35,"[3.9131366282701494, 4.551952505111695]","[0.25, 0.3]","[0.04296216169993082, 0.04078346093495687]",10.049474716186523
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,22,11040,selection,12,9.27780083429728,9.113494918862125,0.16430591543515524,0.6666666666666666,0.3333333333333333,"[5.724697947502136, 5.500782767931621]","[0.3333333333333333, 0.0]","[0.028410659896002888, 0.0]",2.045567512512207
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,22,11040,acceptance,8,9.343560429289937,9.343560429289937,0.0,1.0,0.0,"[5.371991157531738, 5.724654197692871]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,23,11520,exploration,20,6.8970705954032026,5.320100316186435,1.5769702792167664,0.3,0.35,"[4.037539911270142, 4.680858829617501]","[0.2, 0.25]","[0.044346121946970615, 0.06289329926172892]",12.868730545043945
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,23,11520,selection,12,8.929796439392279,8.929796439392279,0.0,1.0,0.0,"[5.248987913131714, 4.839198211828868]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,23,11520,acceptance,8,9.285940328496508,9.285940328496508,0.0,1.0,0.0,"[5.151585340499878, 5.712794780731201]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,24,12000,exploration,20,7.226609970824211,4.986688132779091,2.2399218380451202,0.3,0.6,"[4.360432040691376, 4.876000805199146]","[0.3, 0.35]","[0.08667636315027873, 0.06259467601776122]",17.912524700164795
development_DiagReachK2_s187_W2_time_loo,DiagReachK2,187,W2,time_loo,24,12000,selection,12,9.095490937578264,9.095490937578264,0.0,1.0,0.0,"[5.109450737635295, 5.390603979428609]","[0.0, 0.0]","[0.0, 0.0]",0.0
