suite,method,progress_pct,n_tasks,n_seeds_total,cost_over_budget_q25,cost_over_budget_median,cost_over_budget_q75,normalized_return_q25,normalized_return_median,normalized_return_q75
SafePO,PID-Lag,73.0,10,73,0.7228685714285713,0.8308309742645317,1.0127804761904762,0.04317148159681456,0.14543340823869058,0.6167374513060635
SafePO,PID-Lag,74.0,10,73,0.7119733387445888,0.8749246254860831,1.1075964285714286,0.049147904846535605,0.1414856983005407,0.6685299060581578
SafePO,PID-Lag,75.0,10,73,0.7413857142857142,0.9436321816584039,1.1506571428571428,0.050145580354533856,0.156264723034792,0.6825136511873047
SafePO,PID-Lag,76.0,10,73,0.7421416666666666,0.9826644444444446,1.1077182947092967,0.05229165091117537,0.17234078057761637,0.6947670227302161
SafePO,PID-Lag,77.0,10,73,0.6869228571428572,1.0372833333333336,1.1658480537355485,0.054924878027227925,0.15569471327338558,0.7021896084998904
SafePO,PID-Lag,78.0,10,73,0.6888792857142857,1.0263655555555555,1.20752399552983,0.053936291943529516,0.1575027408308307,0.6118469986232747
SafePO,PID-Lag,79.0,10,73,0.8617017460317462,1.0062133333333332,1.1661490670196368,0.050220701507663834,0.14811201376584515,0.5581609007238122
SafePO,PID-Lag,80.0,10,73,0.8277127777777777,1.01923672342848,1.0518440598531904,0.048551623555622356,0.13837412412709066,0.5171610311040685
SafePO,PID-Lag,81.0,10,73,0.8462857142857143,0.9461177777777778,1.082890720679111,0.049649891728162074,0.13429279834113161,0.6460032702559124
SafePO,PID-Lag,82.0,10,73,0.8760280952380952,0.9596295453236837,1.120172857142857,0.052431967705565505,0.15607937517027642,0.6739611793545875
SafePO,PID-Lag,83.0,10,73,0.9174926436443192,1.0647314285714287,1.0990435714285716,0.058801844826493886,0.15776303333193442,0.670042016467835
SafePO,PID-Lag,84.0,10,73,0.8734131746031747,0.996809135924462,1.1367152380952381,0.06331151402909893,0.18642240331768617,0.7089882805858734
SafePO,PID-Lag,85.0,10,73,0.8203400000000001,0.9004019246188594,1.0810966666666668,0.06178916681563234,0.2015345160021197,0.6982991626313331
SafePO,PID-Lag,86.0,10,73,0.859386066017316,0.9004877777777778,1.0082066666666667,0.058424691453269215,0.1989536713764476,0.7072336298012065
SafePO,PID-Lag,87.0,10,73,0.8239498051948052,0.8871566666666666,0.9817366666666666,0.05720264046190524,0.1996951176823982,0.6643649845277407
SafePO,PID-Lag,88.0,10,73,0.8428259110976475,0.8870988888888889,0.9254338095238095,0.05882323933921854,0.20943859159572742,0.7085003203599537
SafePO,PID-Lag,89.0,10,73,0.8517239604866608,0.9741044444444444,1.0845245238095238,0.0617247143654107,0.21516133501437745,0.6514546853607949
SafePO,PID-Lag,90.0,10,73,0.9031325388198757,1.005304347255191,1.0272838095238095,0.06139671569375486,0.21214632437570943,0.6332453047012865
SafePO,PID-Lag,91.0,10,73,0.9233224414172785,0.96067,1.0961128946934957,0.05643804466089526,0.21999933173797104,0.6830103954054856
SafePO,PID-Lag,92.0,10,73,0.8835009523809524,0.9429701966873707,1.1983466666666667,0.05848305983667287,0.24811428949058273,0.725573448143642
SafePO,PID-Lag,93.0,10,73,0.8512742857142857,0.920776221532091,1.2333844444444444,0.058527839722096006,0.272280414149491,0.7154072525076637
SafePO,PID-Lag,94.0,10,73,0.8999314285714286,1.0377874999999999,1.1424500000000002,0.05627822855387031,0.2781576081623333,0.7021859723591346
SafePO,PID-Lag,95.0,10,73,0.9777772222222222,1.0426831746031746,1.106367454357237,0.057059135461773984,0.2613887022322329,0.6790953005807057
SafePO,PID-Lag,96.0,10,73,0.9710766666666666,1.0447602707432937,1.1746370186335404,0.06219912390831605,0.24613778883636897,0.6828431040756273
SafePO,PID-Lag,97.0,10,73,0.8868157142857145,1.0399022613284226,1.195221111111111,0.06411842187776176,0.2498132412592921,0.7585845106938904
SafePO,PID-Lag,98.0,10,73,0.8578554865604991,0.9423514285714285,1.1317569409937889,0.060209971321227976,0.2576786656696778,0.7478902274462598
SafePO,PID-Lag,99.0,10,73,0.856168012230709,0.9111290476190477,1.068892380952381,0.055517166929585235,0.26852839830782915,0.7907779502727872
SafePO,PID-Lag,100.0,10,73,0.7835895604149937,0.895499365079365,1.0425927777777777,0.05663070323509858,0.2673931429924332,0.7458537650404055
Bullet,SafeOT-Dual,2.0,6,30,0.6818669706832314,3.6299285661836724,7.003196646325611,-0.009334973873870299,-0.00857109922105824,0.1743279649031768
Bullet,SafeOT-Dual,4.0,6,30,1.0900998793450818,2.946325,8.037074337982483,0.007386217953666622,0.022694227577170392,0.07933006241110391
Bullet,SafeOT-Dual,6.0,6,30,2.21601625,3.0783925000000005,7.236550756910109,0.047090934314860666,0.09376202081643106,0.10512267861205189
Bullet,SafeOT-Dual,8.0,6,30,3.2615374999999993,5.84241,6.8280671766444945,0.11369455206540204,0.14398689211015153,0.17037630626857778
Bullet,SafeOT-Dual,10.0,6,30,3.22410875,6.798948061802539,9.021904030901268,0.09070499606535147,0.16428241213425215,0.18152269142863273
Bullet,SafeOT-Dual,12.0,6,30,3.1013925,6.832858045219638,8.00537152260982,0.12676865996619427,0.17798770453242993,0.21502290853660544
Bullet,SafeOT-Dual,14.0,6,30,3.0833941674637337,7.597223334927467,7.948119999999999,0.1652909928381341,0.2039762175820531,0.22954317827142834
Bullet,SafeOT-Dual,16.0,6,30,2.902354081057083,7.245685662114166,8.9394275,0.1711321912197009,0.20350427855387798,0.24214955876960426
Bullet,SafeOT-Dual,18.0,6,30,2.993986020499109,6.918462040998217,9.511655000000001,0.14330454773960838,0.20287637663852473,0.2603850480048856
Bullet,SafeOT-Dual,20.0,6,30,3.4356923905537053,7.406679781107412,9.1955575,0.11974590422178948,0.2165305991692303,0.272718922829599
Bullet,SafeOT-Dual,22.0,6,30,3.186827884121535,6.014048268243071,7.267077499999999,0.12973180682138719,0.2313018395866531,0.28238854990844653
Bullet,SafeOT-Dual,24.0,6,30,2.439945,4.658152141184098,6.158193570592049,0.1674965659494363,0.23297708643492893,0.2839818370905785
Bullet,SafeOT-Dual,26.0,6,30,2.3549255170663583,4.199706034132716,4.703732499999999,0.1147886824265731,0.22543229646421276,0.28028790154041633
Bullet,SafeOT-Dual,28.0,6,30,1.5262950000000002,2.880313664868246,4.216169332434123,0.1237836800094217,0.22219081294923038,0.27827598764441464
Bullet,SafeOT-Dual,30.0,6,30,1.31627875,2.5135881087963834,4.347474054398193,0.14097456875586384,0.23193271408966537,0.28507915639563647
Bullet,SafeOT-Dual,32.0,6,30,1.15228125,1.9529571320732133,3.452824816036607,0.15794076132931156,0.24804292502256947,0.2963584512322893
Bullet,SafeOT-Dual,34.0,6,30,1.2403787499999999,2.2595254472386976,3.008592723619349,0.15750537739168366,0.2517040004980634,0.3121274994553816
Bullet,SafeOT-Dual,36.0,6,30,1.0660075000000002,1.8688499999999997,2.7889676154637923,0.15103478485638294,0.2541725453524653,0.33303035559554384
Bullet,SafeOT-Dual,38.0,6,30,1.3863050000000001,2.3771563936851354,2.5621756968425675,0.1550628050982567,0.2566081116614655,0.3602733724442838
Bullet,SafeOT-Dual,40.0,6,30,1.3431637500000002,1.7359700000000002,2.0565852736318413,0.15990377794086508,0.25941932095272746,0.38380953402426293
Bullet,SafeOT-Dual,42.0,6,30,1.1535625,1.3388174999999998,1.6424675,0.16805756548641537,0.26233195786139835,0.39087269960119475
Bullet,SafeOT-Dual,44.0,6,30,0.93245,1.212085,1.4387686556766872,0.1756426111786845,0.2651797846694651,0.4029722286179707
Bullet,SafeOT-Dual,46.0,6,30,0.9505075000000001,1.166973559082121,1.3551705295410608,0.17953523773438707,0.2675012040773696,0.4206792810110641
Bullet,SafeOT-Dual,48.0,6,30,1.1140309462769356,1.394536892553871,1.42897625,0.19532891270657649,0.2698482053334947,0.43536879932757994
Bullet,SafeOT-Dual,50.0,6,30,1.1241417016861581,1.3567134033723165,1.7601374999999997,0.20103105356206982,0.27188904361675775,0.4466474625298708
Bullet,SafeOT-Dual,52.0,6,30,1.2681049999999998,1.313195,1.4988124999999999,0.20989120004054268,0.2733391752827859,0.45745095337820224
Bullet,SafeOT-Dual,54.0,6,30,1.05457758576605,1.4462226715321,1.9559100000000005,0.21675180023227753,0.2863027868800857,0.4671619192703407
Bullet,SafeOT-Dual,56.0,6,30,1.1829453417562168,1.4031456835124339,1.66264875,0.21967878327155083,0.29229345953815783,0.4775863412942087
Bullet,SafeOT-Dual,58.0,6,30,1.1128600000000002,1.7811775,2.1267887500000002,0.2247720479174907,0.302192056857032,0.4860544529059228
Bullet,SafeOT-Dual,60.0,6,30,1.191936272676279,1.7323400000000002,1.931265,0.2720228465189536,0.31194556620418135,0.48918493966602594
Bullet,SafeOT-Dual,62.0,6,30,1.2751775193704602,1.4446900387409203,2.03769375,0.3075841034888654,0.3485744685137754,0.4930043102237183
Bullet,SafeOT-Dual,64.0,6,30,1.1962240088954315,1.5728430177908628,2.3318637499999997,0.28275180214340956,0.32655759313034155,0.4983293550811097
Bullet,SafeOT-Dual,66.0,6,30,0.8144668027595658,1.6750886055191319,2.7439237499999996,0.2966756164750558,0.34412435906016287,0.5017212880062448
Bullet,SafeOT-Dual,68.0,6,30,1.04138,1.1596004590610394,2.747523979530519,0.3039497178634616,0.35059870050516784,0.5040265863550522
Bullet,SafeOT-Dual,70.0,6,30,1.30475375,1.7901450000000003,3.1851550000000004,0.31613762809145873,0.34461444655682927,0.5064815385532186
Bullet,SafeOT-Dual,72.0,6,30,1.5387425000000001,2.7762100000000007,3.980238750000001,0.2630532075961446,0.35893404546187924,0.5113743941880511
Bullet,SafeOT-Dual,74.0,6,30,1.42976125,2.0119800000000003,4.23037625,0.28933448647669363,0.3586937677213694,0.5118383401029215
Bullet,SafeOT-Dual,76.0,6,30,1.773175,1.88278,4.56619,0.3559184906336009,0.36663455741874684,0.5141077452143751
Bullet,SafeOT-Dual,78.0,6,30,1.18273125,1.9009675,5.15802125,0.3629366528322454,0.3759615673800791,0.5200418535799632
Bullet,SafeOT-Dual,80.0,6,30,1.358695,1.885325,5.841783749999999,0.3328025232815667,0.3810319300498828,0.5246369584424582
Bullet,SafeOT-Dual,82.0,6,30,1.28071375,2.057105,6.536771250000001,0.31271395019110476,0.3921693398026401,0.5299950304250374
Bullet,SafeOT-Dual,84.0,6,30,0.9600272988510212,1.704835,7.200498750000001,0.35312251635096614,0.3878501944921898,0.5287734035500621
Bullet,SafeOT-Dual,86.0,6,30,0.8995090470018086,1.7379699999999998,7.9855874999999985,0.3250833166733756,0.39806831452198654,0.5347032299057212
Bullet,SafeOT-Dual,88.0,6,30,1.00944,1.234315,8.300097499999998,0.37568675311798405,0.41208350069852057,0.5332835139940972
Bullet,SafeOT-Dual,90.0,6,30,1.0405024999999997,1.1412799999999999,7.937772500000001,0.3859322561162042,0.4496315554889917,0.5427289592964697
Bullet,SafeOT-Dual,92.0,6,30,1.0267647880496131,2.10562,8.064960000000001,0.3817232097423148,0.4328742466681519,0.5405534776651665
Bullet,SafeOT-Dual,94.0,6,30,1.0838204944657057,3.745705,9.063622500000001,0.38576980124812926,0.4590233377155613,0.5520041582753196
Bullet,SafeOT-Dual,96.0,6,30,1.25204,2.3158350000000003,8.37865,0.3909624829371555,0.46389240472121596,0.5492078767976651
Bullet,SafeOT-Dual,98.0,6,30,0.831195,1.37066,8.22631,0.39887245127273785,0.49603812291507654,0.5563423716193043
Bullet,SafeOT-Dual,100.0,6,30,0.9208587500000001,1.5391949999999996,8.573732500000002,0.4023624250465575,0.5009177879264564,0.556393154134482
Bullet,TRPO-Lag,2.0,6,30,0.7135950872536051,3.907567252615067,7.391529890230059,-0.037816397753682576,-0.005004766328428183,0.012710419106840178
Bullet,TRPO-Lag,4.0,6,30,1.291785604801357,4.316516209602715,7.674971982558486,0.006509494939258849,0.014753753231832731,0.03710293780415843
Bullet,TRPO-Lag,6.0,6,30,4.391429160171933,8.715343320343864,10.66528875,0.07876077711809275,0.09149884305822555,0.1756732604006894
Bullet,TRPO-Lag,8.0,6,30,6.9837541759852,11.961527499999999,22.76079125,0.0930321786095144,0.14594035117866794,0.3714892864668321
Bullet,TRPO-Lag,10.0,6,30,8.083616521486643,15.6583,32.139351027275644,0.11423718277525398,0.21077817082319078,0.5134081760280325
Bullet,TRPO-Lag,12.0,6,30,8.644741239422599,17.248197499999996,32.56276610383383,0.19525204945591446,0.27296196196599604,0.6041401027300144
Bullet,TRPO-Lag,14.0,6,30,8.956835683987276,18.2512025,32.92077447633257,0.3035566864628112,0.3531283160454626,0.6774660519086847
Bullet,TRPO-Lag,16.0,6,30,9.584303639179248,19.73144,34.46421329657499,0.29986273536557084,0.4196605287786285,0.7578847766506881
Bullet,TRPO-Lag,18.0,6,30,9.84654824689703,20.048567499999997,35.486698868783655,0.31125633214403114,0.4743902854831704,0.8331799041823638
Bullet,TRPO-Lag,20.0,6,30,10.111676645015908,19.4710475,35.63303983013937,0.4223028160087763,0.5252558086140822,0.8826038170874124
Bullet,TRPO-Lag,22.0,6,30,8.7856375,17.870165,35.24039820557491,0.4593958440042401,0.5605433407422145,0.8468227205672418
Bullet,TRPO-Lag,24.0,6,30,8.615203750000001,16.785182499999998,34.09109051829268,0.5180291661899932,0.6028257102974922,0.8122312384310283
Bullet,TRPO-Lag,26.0,6,30,8.10568875,15.480057500000001,32.00257375,0.5668549869052361,0.6425921677058457,0.7288769071822351
Bullet,TRPO-Lag,28.0,6,30,8.330904999999998,14.6872325,29.97874625,0.5513594932425171,0.5718987669513604,0.6925228972341555
Bullet,TRPO-Lag,30.0,6,30,7.563253749999999,12.6620975,28.39063125,0.4695627652367459,0.5407365542600573,0.7160499673493177
Bullet,TRPO-Lag,32.0,6,30,6.828601250000002,10.9226625,27.83562295731707,0.4498166136118942,0.5634630519355415,0.7394112192895329
Bullet,TRPO-Lag,34.0,6,30,6.128808750000001,9.677472500000004,26.59067125,0.47508444694001606,0.5793321513460776,0.7601246361538289
Bullet,TRPO-Lag,36.0,6,30,5.450921250000001,8.620885,25.248578292682925,0.47949144618036804,0.5942862453681999,0.7311726538420924
Bullet,TRPO-Lag,38.0,6,30,4.747431249999999,7.640757500000001,25.331301128048786,0.5410360015269837,0.6097627989216562,0.6879133380721822
Bullet,TRPO-Lag,40.0,6,30,4.04504375,6.750377499999997,25.122011798780488,0.5343669767850799,0.5960825661339051,0.6465734282674813
Bullet,TRPO-Lag,42.0,6,30,3.6488674999999993,6.993507499999997,24.791162347560974,0.5132634765538004,0.583032952157806,0.6423689793361644
Bullet,TRPO-Lag,44.0,6,30,3.1209637500000005,7.184664999999999,22.208287195121954,0.5572332247138532,0.596509169478528,0.6218232384221287
Bullet,TRPO-Lag,46.0,6,30,2.7649812499999995,6.472260000000003,19.264888841463417,0.5270457485982796,0.5543716557038295,0.6281016857345777
Bullet,TRPO-Lag,48.0,6,30,2.48104625,6.087277500000002,17.15766982680332,0.5217175135233345,0.5846052542691684,0.6303239467225837
Bullet,TRPO-Lag,50.0,6,30,2.4894225148799305,7.348922500000003,15.93601,0.6039289404424307,0.6219197333803452,0.6868322184268829
Bullet,TRPO-Lag,52.0,6,30,2.488836066679846,7.594190000000005,15.140633636363642,0.6312827283790208,0.6746406192131975,0.7311635877206015
Bullet,TRPO-Lag,54.0,6,30,2.6341686615114623,7.053824999999999,14.467899500000001,0.5844129214879341,0.6454269856926472,0.6908870857575824
Bullet,TRPO-Lag,56.0,6,30,2.5394253600281,6.787885000000004,14.190458751793402,0.6055265359517265,0.6580869110523291,0.6759315014930183
Bullet,TRPO-Lag,58.0,6,30,2.3707754464285715,6.116962500000001,14.605923123614193,0.6240145402852342,0.6751905979427106,0.6785838606991308
Bullet,TRPO-Lag,60.0,6,30,2.295069115200725,6.104825000000002,13.488737865853658,0.6455588194545844,0.6830265279918775,0.7111952864608319
Bullet,TRPO-Lag,62.0,6,30,2.0553365269976327,6.082640000000003,12.565364679215271,0.5962157228403502,0.706327542427517,0.7394142268072762
Bullet,TRPO-Lag,64.0,6,30,2.0023072328427456,5.790962500000003,11.528189134615387,0.6073221852669013,0.7208622930744142,0.746356661068104
Bullet,TRPO-Lag,66.0,6,30,1.546273686726017,5.753657500000001,11.346503614864865,0.6048016920545943,0.7231972738233826,0.7442707885278979
Bullet,TRPO-Lag,68.0,6,30,1.46819814162287,5.714533783245743,11.199960680379748,0.606190315572073,0.7369449365122959,0.7676293196726736
Bullet,TRPO-Lag,70.0,6,30,1.6008566220635474,5.712050744127095,11.27808025,0.620128735329195,0.7495019995123695,0.7840682565730289
Bullet,TRPO-Lag,72.0,6,30,1.4062248928732735,5.4851072857465475,10.879299556451615,0.6091707121422744,0.7615525530905675,0.8007148745066945
Bullet,TRPO-Lag,74.0,6,30,1.4174479906084254,5.682830981216853,10.72563570224719,0.6680228506379239,0.7676715570285505,0.8235818499146518
Bullet,TRPO-Lag,76.0,6,30,1.794695797924901,5.758150000000002,10.620076084905662,0.7165308021241632,0.7830182199435255,0.8572117109488901
Bullet,TRPO-Lag,78.0,6,30,1.868260718139844,5.748054999999999,10.657873581081082,0.6815488390233928,0.791286043861085,0.8747255698865812
Bullet,TRPO-Lag,80.0,6,30,1.5240556164384897,5.71741373287698,10.840357394859815,0.6766416387167904,0.7962617617156625,0.8810547569182426
Bullet,TRPO-Lag,82.0,6,30,1.5736801063240413,5.561172127371275,9.650617313685638,0.6163634296636271,0.8067209795187411,0.8986858947854147
Bullet,TRPO-Lag,84.0,6,30,1.439738085553377,5.2209383756095695,9.434381102251407,0.6797700304614844,0.8141542778850172,0.9095851683999797
Bullet,TRPO-Lag,86.0,6,30,1.138702837565879,4.858532847029628,9.244932335948944,0.6925091541009196,0.8251668219674992,0.9223291876908792
Bullet,TRPO-Lag,88.0,6,30,1.0942711072965774,4.239164547926487,8.902294916666667,0.6572864700804352,0.8318552320060372,0.931726218074621
Bullet,TRPO-Lag,90.0,6,30,1.1645706874095791,3.6015521799290804,8.58650165255496,0.7236578647806272,0.8341417790892423,0.9434187119773678
Bullet,TRPO-Lag,92.0,6,30,1.3821759111186085,3.2968601813105765,8.439259179536686,0.6869441471813164,0.8395516160729798,0.960480365750507
Bullet,TRPO-Lag,94.0,6,30,1.401779287740948,3.5639624237571366,8.514933711878568,0.684822520093299,0.8378100188904694,0.9611262298598746
Bullet,TRPO-Lag,96.0,6,30,1.4391459313725492,3.5155514362766325,8.470694786765769,0.7339981592764546,0.8393612280758387,0.9688875853392269
Bullet,TRPO-Lag,98.0,6,30,1.0858245077268163,4.529164723932146,8.947344104239257,0.771536038116251,0.8609742699577951,0.9788621820520557
Bullet,TRPO-Lag,100.0,6,30,1.1563214930645729,4.603189077314555,8.984224295592707,0.7804902434285699,0.8747906213007515,0.983005625011808
Bullet,CPO,2.0,6,30,0.7135950872536052,3.9075672526150673,7.391529890230059,-0.037816397753682576,-0.005004766328428181,0.012710419106840178
Bullet,CPO,4.0,6,30,1.291785604801357,4.316516209602714,7.6749719825584855,0.00650949493925885,0.014753753231832731,0.03710293780415843
Bullet,CPO,6.0,6,30,2.96390125,3.9989175,6.594366425385448,0.031906475348888706,0.04557138912263716,0.078480319529636
Bullet,CPO,8.0,6,30,2.05907375,5.508268842549452,6.810721921274725,0.0393160112695725,0.06310604214355212,0.10746108492507647
Bullet,CPO,10.0,6,30,2.1183375,5.064010833081648,6.597522916540823,0.05310180033684824,0.1077892514584575,0.14210111072238338
Bullet,CPO,12.0,6,30,2.20282,3.4758825,5.924340346266414,0.05382873956255103,0.13480016266040543,0.15468786700870224
Bullet,CPO,14.0,6,30,1.33296375,3.1520849999999996,5.684096732595478,0.052710493170411474,0.11987216268276499,0.15930755526035148
Bullet,CPO,16.0,6,30,1.4387074999999998,2.7541425000000004,5.13216581244884,0.11694665073780215,0.12716306979708025,0.14377274499138099
Bullet,CPO,18.0,6,30,2.7121125,3.0708249999999992,4.164335826359558,0.08059923516161234,0.13665803738595006,0.14929828876778184
Bullet,CPO,20.0,6,30,1.6635424999999997,2.37718,4.466850257207332,0.08000211296368323,0.1413289950408638,0.16009004706937324
Bullet,CPO,22.0,6,30,1.1137175,1.3190300000000001,3.1429960714285707,0.1208480428541648,0.14598611853261956,0.17647074035868734
Bullet,CPO,24.0,6,30,1.220965,1.7626200000000003,3.1352675000000003,0.0699862719577343,0.1549812399446372,0.2072901794494351
Bullet,CPO,26.0,6,30,1.2144525000000002,1.9891349999999997,2.58987,0.10284480769868813,0.16056927385489816,0.22473956436084297
Bullet,CPO,28.0,6,30,1.5136262500000002,2.1043024999999997,2.5752824999999997,0.1321896591181363,0.15337256795677112,0.21894923434713362
Bullet,CPO,30.0,6,30,1.3381412499999998,2.418308965627644,3.2813494828138228,0.09626742671496578,0.14873101787011891,0.21663839426007636
Bullet,CPO,32.0,6,30,1.1827687500000001,1.75409,2.1707350000000005,0.08963948490465187,0.16322339548713655,0.22009834276197338
Bullet,CPO,34.0,6,30,0.8519187500000001,1.20559,2.2793345045849747,0.07621079703768963,0.18161313973474502,0.23577451082371054
Bullet,CPO,36.0,6,30,1.55975875,1.9158724999999999,2.0061991960822496,0.10134543022010435,0.1940974786606724,0.24925465009600095
Bullet,CPO,38.0,6,30,1.6909728875968995,2.0307625,2.6838125,0.12439325840103874,0.19120465610552778,0.2453961799732604
Bullet,CPO,40.0,6,30,1.42236,1.6396300000000004,1.9994022859408034,0.13574387375105365,0.1796316587189578,0.23867303795574912
Bullet,CPO,42.0,6,30,1.2295812499999998,1.426104806977892,1.956164903488946,0.18102124733236916,0.19436164326061184,0.2480289571759151
Bullet,CPO,44.0,6,30,0.8446025000000006,1.1835025,1.5418876900572414,0.18952161469556503,0.2354951003391531,0.2646513423976686
Bullet,CPO,46.0,6,30,1.16813375,1.4462763073824874,2.369938153691244,0.2013863056738101,0.2510661718522341,0.31107503902930883
Bullet,CPO,48.0,6,30,1.265080714039383,1.502835,3.1034875000000004,0.21073093501125037,0.26648042844019015,0.3147550187139384
Bullet,CPO,50.0,6,30,1.2826337499999998,1.3917549999999996,2.1737387500000005,0.15430781688091874,0.2348892917686389,0.28767798661637023
Bullet,CPO,52.0,6,30,1.315695496828606,1.4542434936572117,1.6598475,0.16750043691133865,0.23496831376848104,0.2801356897873153
Bullet,CPO,54.0,6,30,1.0100712499999998,1.0756578932770327,1.6042601966385168,0.20608802172554747,0.265320962728879,0.2853079016434786
Bullet,CPO,56.0,6,30,1.119602026710547,1.389706553421094,1.7362862499999996,0.20214566016478067,0.25418238395649245,0.2895950490197192
Bullet,CPO,58.0,6,30,1.1832890410234573,1.459755,1.6576125,0.21701440650465478,0.2977488545937371,0.34660078425791446
Bullet,CPO,60.0,6,30,1.19946375,1.2972308468186662,1.9600841734093333,0.22133097396161527,0.30804668093568166,0.3786026759840831
Bullet,CPO,62.0,6,30,1.0616575000000001,1.4720655002495373,1.9780077501247688,0.22213041928941502,0.3077316938055861,0.4153606105126362
Bullet,CPO,64.0,6,30,1.1110530209498024,1.2426875000000006,1.321835,0.22201500489638704,0.31104688966973626,0.4227268992921098
Bullet,CPO,66.0,6,30,1.0678225000000001,1.2607499999999998,1.893665,0.22271430135484638,0.3285274805559072,0.40752609389007743
Bullet,CPO,68.0,6,30,1.15952625,1.4052475,2.4963125,0.2239299998836554,0.3340475947210306,0.4074405997602608
Bullet,CPO,70.0,6,30,1.0217162499999997,1.1097511487308105,1.7992168243654052,0.22628560342100834,0.3366323949946498,0.49379836061629245
Bullet,CPO,72.0,6,30,1.07211875,1.2080892368501064,1.966482118425053,0.2278565417588653,0.34359146743696145,0.5345628778615088
Bullet,CPO,74.0,6,30,1.1078874999999997,1.3212676238595304,1.8463588119297651,0.2267887283718045,0.34261535365039497,0.40360371814144924
Bullet,CPO,76.0,6,30,0.9360699999999998,1.1890774999999998,1.4983027167791025,0.22659528192288964,0.34135016986057487,0.5110650934134405
Bullet,CPO,78.0,6,30,0.88419625,0.9787118181818182,1.0909396590909093,0.2275534812069375,0.3452323002730452,0.49703342121955746
Bullet,CPO,80.0,6,30,1.05536375,1.3648247088296823,1.968402354414841,0.22950842406344768,0.3618227895090401,0.585013565666179
Bullet,CPO,82.0,6,30,1.2484199999999999,1.3751575,2.0172575000000004,0.23292930521301028,0.37780092816252075,0.5535146951769058
Bullet,CPO,84.0,6,30,1.138145,1.1923000000000001,1.2343725,0.23757941192733814,0.381018483538058,0.5358593554378179
Bullet,CPO,86.0,6,30,0.9461894638377927,1.1863614276755854,1.62188375,0.2536643937261967,0.3783735716738697,0.4964359506823619
Bullet,CPO,88.0,6,30,0.95655125,0.994655,1.2531669384057973,0.24196242987253597,0.3735067934437908,0.5089212667438154
Bullet,CPO,90.0,6,30,1.02054,1.1327725000000002,1.2016850000000003,0.23481854956817594,0.3811036542578937,0.566462876746926
Bullet,CPO,92.0,6,30,1.0695725,1.0957325,1.587515,0.256464024154541,0.39119912501832677,0.6021068614240468
Bullet,CPO,94.0,6,30,1.08256375,1.1448699868948506,1.877124993447425,0.2623899377694893,0.3937937001068383,0.5985313132952249
Bullet,CPO,96.0,6,30,1.1158448813059254,1.1366174999999998,1.6572875,0.2669640019702464,0.39876292224349186,0.655198924808599
Bullet,CPO,98.0,6,30,1.1167725000000002,1.39068,2.262375,0.272440220049297,0.4091539168370051,0.5925124558294201
Bullet,CPO,100.0,6,30,1.1563637728274143,1.2229800456548283,1.45676,0.26462341319425847,0.41765687537200136,0.662770746046717
Bullet,PID-Lag,2.0,6,30,0.7135950872536051,3.9075672526150678,7.391529890230059,-0.037816397753682576,-0.005004766328428181,0.012710419106840178
Bullet,PID-Lag,4.0,6,30,0.8478024287323052,3.7553924999999997,7.386295654459709,0.0026641150138891284,0.0221179237900593,0.050407904501849725
Bullet,PID-Lag,6.0,6,30,2.329065,4.96533,6.930045845021398,0.03262213689936482,0.06292361063092905,0.0807799917944124
Bullet,PID-Lag,8.0,6,30,4.0291,6.016144187225141,10.17982459361257,0.05509109308932325,0.10303482150116022,0.12446011055683441
Bullet,PID-Lag,10.0,6,30,4.721820201800233,7.833702903600464,12.741430000000001,0.07921960652722679,0.14040495640180436,0.16940772148093697
Bullet,PID-Lag,12.0,6,30,5.0439078172843415,8.184075634568682,12.659729999999996,0.08869919627677256,0.16365754715555275,0.17853530581822946
Bullet,PID-Lag,14.0,6,30,4.828651536069102,7.381155572138205,10.520027500000001,0.0928159639255062,0.1560016564367249,0.1893904618755856
Bullet,PID-Lag,16.0,6,30,3.69243625,5.186956855752647,10.888322177876324,0.08876778411090376,0.13488966348185902,0.18713099631888588
Bullet,PID-Lag,18.0,6,30,3.09538625,4.583566424880029,10.014888212440013,0.08732378119317932,0.132110631799903,0.18563721091361185
Bullet,PID-Lag,20.0,6,30,2.6790025000000006,4.383202937728292,9.893090218864145,0.0876381022400285,0.13393743833242208,0.19461428604086117
Bullet,PID-Lag,22.0,6,30,2.1371103694860283,3.5962057389720563,7.90387125,0.09018553159476511,0.14314634917871558,0.206799728486459
Bullet,PID-Lag,24.0,6,30,1.6956774999999997,3.1280967315812687,5.3582808657906345,0.12741917602993086,0.15149871282760072,0.21111797584157144
Bullet,PID-Lag,26.0,6,30,1.2230874999999999,3.1402620570321145,4.2592497785160575,0.13460040898915954,0.15846764668794233,0.21385243454437833
Bullet,PID-Lag,28.0,6,30,1.1466512500000001,2.9516875000000002,3.2375964361702123,0.13242915123965887,0.14499823944638396,0.21369390325982515
Bullet,PID-Lag,30.0,6,30,0.7574200000000002,2.3650306120875735,3.167650306043787,0.11228661642572167,0.15078794127680045,0.21847387007242502
Bullet,PID-Lag,32.0,6,30,0.7065774999999999,1.6353332108591498,2.1029994712832334,0.1513472324650299,0.1671956924280572,0.22744198760892048
Bullet,PID-Lag,34.0,6,30,0.4467400000000001,0.6883650000000001,1.4046589042867703,0.10063958356297123,0.15788547566509303,0.22796699636590084
